"STRAIN" "CHROM" "START_BIN" "END_BIN" "window_ID" "div_class" "div_id" "cluster" "cluster_start" "cluster_size" "cluster_end" "freq" "mwf" "freq_bin"
"61" "BW287" "V" 15678000 15679000 "V 15678000 15679000" "Divergent" "Count" TRUE 15672000 13000 15685000 0.243243243243243 0.243243243243243 "Common"
"62" "BW287" "V" 15679000 15680000 "V 15679000 15680000" "Divergent" "Count" TRUE 15672000 13000 15685000 0.243243243243243 0.243243243243243 "Common"
"63" "BW287" "V" 15680000 15681000 "V 15680000 15681000" "Divergent" "Count" TRUE 15672000 13000 15685000 0.243243243243243 0.243243243243243 "Common"
"64" "BW287" "V" 15681000 15682000 "V 15681000 15682000" "Divergent" "Count" TRUE 15672000 13000 15685000 0.243243243243243 0.243243243243243 "Common"
"65" "BW287" "V" 15682000 15683000 "V 15682000 15683000" "Divergent" "Count" TRUE 15672000 13000 15685000 0.243243243243243 0.243243243243243 "Common"
"66" "BW287" "V" 15683000 15684000 "V 15683000 15684000" "Divergent" "TwoFlank" TRUE 15672000 13000 15685000 0.243243243243243 0.243243243243243 "Common"
"67" "BW287" "V" 15684000 15685000 "V 15684000 15685000" "Divergent" "Count" TRUE 15672000 13000 15685000 0.243243243243243 0.243243243243243 "Common"
"68" "BW287" "V" 15687000 15688000 "V 15687000 15688000" "Divergent" "Count" TRUE 15687000 2000 15689000 0.243243243243243 0.243243243243243 "Common"
"69" "BW287" "V" 15688000 15689000 "V 15688000 15689000" "Divergent" "Count" TRUE 15687000 2000 15689000 0.243243243243243 0.243243243243243 "Common"
"70" "BW287" "V" 16156000 16157000 "V 16156000 16157000" "Divergent" "Count" TRUE 16156000 3000 16159000 0.0810810810810811 0.0810810810810811 "Common"
"71" "BW287" "V" 16157000 16158000 "V 16157000 16158000" "Divergent" "TwoFlank" TRUE 16156000 3000 16159000 0.0810810810810811 0.0810810810810811 "Common"
"72" "BW287" "V" 16158000 16159000 "V 16158000 16159000" "Divergent" "Count" TRUE 16156000 3000 16159000 0.0810810810810811 0.0810810810810811 "Common"
"73" "BW287" "X" 2098000 2099000 "X 2098000 2099000" "Divergent" "Count" TRUE 2098000 3000 2101000 0.0810810810810811 0.0810810810810811 "Common"
"74" "BW287" "X" 2099000 2100000 "X 2099000 2100000" "Divergent" "TwoFlank" TRUE 2098000 3000 2101000 0.0810810810810811 0.0810810810810811 "Common"
"75" "BW287" "X" 2100000 2101000 "X 2100000 2101000" "Divergent" "Count" TRUE 2098000 3000 2101000 0.0810810810810811 0.0810810810810811 "Common"
"76" "BW287" "X" 4614000 4615000 "X 4614000 4615000" "Divergent" "Count" TRUE 4614000 4000 4618000 0.108108108108108 0.108108108108108 "Common"
"77" "BW287" "X" 4615000 4616000 "X 4615000 4616000" "Divergent" "TwoFlank" TRUE 4614000 4000 4618000 0.108108108108108 0.108108108108108 "Common"
"78" "BW287" "X" 4616000 4617000 "X 4616000 4617000" "Divergent" "Count" TRUE 4614000 4000 4618000 0.162162162162162 0.162162162162162 "Common"
"79" "BW287" "X" 4617000 4618000 "X 4617000 4618000" "Divergent" "Count" TRUE 4614000 4000 4618000 0.162162162162162 0.162162162162162 "Common"
"80" "BW287" "X" 5895000 5896000 "X 5895000 5896000" "Divergent" "Count" TRUE 5895000 2000 5897000 0.108108108108108 0.108108108108108 "Common"
"81" "BW287" "X" 5896000 5897000 "X 5896000 5897000" "Divergent" "Count" TRUE 5895000 2000 5897000 0.108108108108108 0.108108108108108 "Common"
"82" "BW287" "X" 15050000 15051000 "X 15050000 15051000" "Divergent" "Count" TRUE 15050000 2000 15052000 0.108108108108108 0.108108108108108 "Common"
"83" "BW287" "X" 15051000 15052000 "X 15051000 15052000" "Divergent" "Count" TRUE 15050000 2000 15052000 0.108108108108108 0.108108108108108 "Common"
"84" "ED3032" "III" 1699000 1700000 "III 1699000 1700000" "Divergent" "Count" TRUE 1699000 2000 1701000 0.243243243243243 0.243243243243243 "Common"
"85" "ED3032" "III" 1700000 1701000 "III 1700000 1701000" "Divergent" "Count" TRUE 1699000 2000 1701000 0.216216216216216 0.216216216216216 "Common"
"86" "ED3032" "V" 15806000 15807000 "V 15806000 15807000" "Divergent" "Count" TRUE 15806000 8000 15814000 0.189189189189189 0.189189189189189 "Common"
"87" "ED3032" "V" 15807000 15808000 "V 15807000 15808000" "Divergent" "Count" TRUE 15806000 8000 15814000 0.216216216216216 0.216216216216216 "Common"
"88" "ED3032" "V" 15808000 15809000 "V 15808000 15809000" "Divergent" "Count" TRUE 15806000 8000 15814000 0.216216216216216 0.216216216216216 "Common"
"89" "ED3032" "V" 15809000 15810000 "V 15809000 15810000" "Divergent" "Count" TRUE 15806000 8000 15814000 0.216216216216216 0.216216216216216 "Common"
"90" "ED3032" "V" 15810000 15811000 "V 15810000 15811000" "Divergent" "Count" TRUE 15806000 8000 15814000 0.216216216216216 0.216216216216216 "Common"
"91" "ED3032" "V" 15811000 15812000 "V 15811000 15812000" "Divergent" "Count" TRUE 15806000 8000 15814000 0.189189189189189 0.189189189189189 "Common"
"92" "ED3032" "V" 15812000 15813000 "V 15812000 15813000" "Divergent" "TwoFlank" TRUE 15806000 8000 15814000 0.189189189189189 0.189189189189189 "Common"
"93" "ED3032" "V" 15813000 15814000 "V 15813000 15814000" "Divergent" "Count" TRUE 15806000 8000 15814000 0.216216216216216 0.216216216216216 "Common"
"94" "ED3034" "III" 1699000 1700000 "III 1699000 1700000" "Divergent" "Count" TRUE 1699000 2000 1701000 0.243243243243243 0.243243243243243 "Common"
"95" "ED3034" "III" 1700000 1701000 "III 1700000 1701000" "Divergent" "Count" TRUE 1699000 2000 1701000 0.216216216216216 0.216216216216216 "Common"
"96" "ED3034" "V" 15661000 15662000 "V 15661000 15662000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.459459459459459 0.459459459459459 "Common"
"97" "ED3034" "V" 15662000 15663000 "V 15662000 15663000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.432432432432432 0.432432432432432 "Common"
"98" "ED3034" "V" 15663000 15664000 "V 15663000 15664000" "Divergent" "TwoFlank" TRUE 15661000 13000 15674000 0.378378378378378 0.378378378378378 "Common"
"99" "ED3034" "V" 15664000 15665000 "V 15664000 15665000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.459459459459459 0.459459459459459 "Common"
"100" "ED3034" "V" 15665000 15666000 "V 15665000 15666000" "Divergent" "TwoFlank" TRUE 15661000 13000 15674000 0.486486486486487 0.486486486486487 "Common"
"101" "ED3034" "V" 15666000 15667000 "V 15666000 15667000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.513513513513513 0.486486486486487 "Common"
"102" "ED3034" "V" 15667000 15668000 "V 15667000 15668000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.513513513513513 0.486486486486487 "Common"
"103" "ED3034" "V" 15668000 15669000 "V 15668000 15669000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.459459459459459 0.459459459459459 "Common"
"104" "ED3034" "V" 15669000 15670000 "V 15669000 15670000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.459459459459459 0.459459459459459 "Common"
"105" "ED3034" "V" 15670000 15671000 "V 15670000 15671000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.486486486486487 0.486486486486487 "Common"
"106" "ED3034" "V" 15671000 15672000 "V 15671000 15672000" "Divergent" "TwoFlank" TRUE 15661000 13000 15674000 0.351351351351351 0.351351351351351 "Common"
"107" "ED3034" "V" 15672000 15673000 "V 15672000 15673000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.378378378378378 0.378378378378378 "Common"
"108" "ED3034" "V" 15673000 15674000 "V 15673000 15674000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.351351351351351 0.351351351351351 "Common"
"109" "ED3036" "II" 13444000 13445000 "II 13444000 13445000" "Divergent" "Count" TRUE 13444000 3000 13447000 0.0540540540540541 0.0540540540540541 "Common"
"110" "ED3036" "II" 13445000 13446000 "II 13445000 13446000" "Divergent" "TwoFlank" TRUE 13444000 3000 13447000 0.0540540540540541 0.0540540540540541 "Common"
"111" "ED3036" "II" 13446000 13447000 "II 13446000 13447000" "Divergent" "Count" TRUE 13444000 3000 13447000 0.0540540540540541 0.0540540540540541 "Common"
"112" "ED3036" "V" 15806000 15807000 "V 15806000 15807000" "Divergent" "Count" TRUE 15806000 9000 15815000 0.189189189189189 0.189189189189189 "Common"
"113" "ED3036" "V" 15807000 15808000 "V 15807000 15808000" "Divergent" "Count" TRUE 15806000 9000 15815000 0.216216216216216 0.216216216216216 "Common"
"114" "ED3036" "V" 15808000 15809000 "V 15808000 15809000" "Divergent" "Count" TRUE 15806000 9000 15815000 0.216216216216216 0.216216216216216 "Common"
"115" "ED3036" "V" 15809000 15810000 "V 15809000 15810000" "Divergent" "Count" TRUE 15806000 9000 15815000 0.216216216216216 0.216216216216216 "Common"
"116" "ED3036" "V" 15810000 15811000 "V 15810000 15811000" "Divergent" "Count" TRUE 15806000 9000 15815000 0.216216216216216 0.216216216216216 "Common"
"117" "ED3036" "V" 15811000 15812000 "V 15811000 15812000" "Divergent" "Count" TRUE 15806000 9000 15815000 0.189189189189189 0.189189189189189 "Common"
"118" "ED3036" "V" 15812000 15813000 "V 15812000 15813000" "Divergent" "TwoFlank" TRUE 15806000 9000 15815000 0.189189189189189 0.189189189189189 "Common"
"119" "ED3036" "V" 15813000 15814000 "V 15813000 15814000" "Divergent" "Count" TRUE 15806000 9000 15815000 0.216216216216216 0.216216216216216 "Common"
"120" "ED3036" "V" 15814000 15815000 "V 15814000 15815000" "Divergent" "Count" TRUE 15806000 9000 15815000 0.108108108108108 0.108108108108108 "Common"
"121" "ED3101" "I" 4716000 4717000 "I 4716000 4717000" "Divergent" "Count" TRUE 4716000 3000 4719000 0.027027027027027 0.027027027027027 "Intermediate"
"122" "ED3101" "I" 4717000 4718000 "I 4717000 4718000" "Divergent" "Count" TRUE 4716000 3000 4719000 0.027027027027027 0.027027027027027 "Intermediate"
"123" "ED3101" "I" 4718000 4719000 "I 4718000 4719000" "Divergent" "Count" TRUE 4716000 3000 4719000 0.027027027027027 0.027027027027027 "Intermediate"
"124" "ED3101" "I" 9859000 9860000 "I 9859000 9860000" "Divergent" "Count" TRUE 9859000 2000 9861000 0.027027027027027 0.027027027027027 "Intermediate"
"125" "ED3101" "I" 9860000 9861000 "I 9860000 9861000" "Divergent" "Count" TRUE 9859000 2000 9861000 0.027027027027027 0.027027027027027 "Intermediate"
"126" "ED3101" "I" 12576000 12577000 "I 12576000 12577000" "Divergent" "Count" TRUE 12576000 2000 12578000 0.027027027027027 0.027027027027027 "Intermediate"
"127" "ED3101" "I" 12577000 12578000 "I 12577000 12578000" "Divergent" "Count" TRUE 12576000 2000 12578000 0.027027027027027 0.027027027027027 "Intermediate"
"128" "ED3101" "I" 14581000 14582000 "I 14581000 14582000" "Divergent" "Count" TRUE 14581000 2000 14583000 0.0810810810810811 0.0810810810810811 "Common"
"129" "ED3101" "I" 14582000 14583000 "I 14582000 14583000" "Divergent" "Count" TRUE 14581000 2000 14583000 0.027027027027027 0.027027027027027 "Intermediate"
"130" "ED3101" "II" 863000 864000 "II 863000 864000" "Divergent" "Count" TRUE 863000 3000 866000 0.108108108108108 0.108108108108108 "Common"
"131" "ED3101" "II" 864000 865000 "II 864000 865000" "Divergent" "TwoFlank" TRUE 863000 3000 866000 0.108108108108108 0.108108108108108 "Common"
"132" "ED3101" "II" 865000 866000 "II 865000 866000" "Divergent" "Count" TRUE 863000 3000 866000 0.108108108108108 0.108108108108108 "Common"
"133" "ED3101" "II" 8305000 8306000 "II 8305000 8306000" "Divergent" "Count" TRUE 8305000 10000 8315000 0.162162162162162 0.162162162162162 "Common"
"134" "ED3101" "II" 8306000 8307000 "II 8306000 8307000" "Divergent" "Count" TRUE 8305000 10000 8315000 0.189189189189189 0.189189189189189 "Common"
"135" "ED3101" "II" 8307000 8308000 "II 8307000 8308000" "Divergent" "TwoFlank" TRUE 8305000 10000 8315000 0.189189189189189 0.189189189189189 "Common"
"136" "ED3101" "II" 8308000 8309000 "II 8308000 8309000" "Divergent" "Count" TRUE 8305000 10000 8315000 0.189189189189189 0.189189189189189 "Common"
"137" "ED3101" "II" 8309000 8310000 "II 8309000 8310000" "Divergent" "Count" TRUE 8305000 10000 8315000 0.189189189189189 0.189189189189189 "Common"
"138" "ED3101" "II" 8310000 8311000 "II 8310000 8311000" "Divergent" "TwoFlank" TRUE 8305000 10000 8315000 0.189189189189189 0.189189189189189 "Common"
"139" "ED3101" "II" 8311000 8312000 "II 8311000 8312000" "Divergent" "Count" TRUE 8305000 10000 8315000 0.216216216216216 0.216216216216216 "Common"
"140" "ED3101" "II" 8312000 8313000 "II 8312000 8313000" "Divergent" "Count" TRUE 8305000 10000 8315000 0.216216216216216 0.216216216216216 "Common"
"141" "ED3101" "II" 8313000 8314000 "II 8313000 8314000" "Divergent" "Count" TRUE 8305000 10000 8315000 0.189189189189189 0.189189189189189 "Common"
"142" "ED3101" "II" 8314000 8315000 "II 8314000 8315000" "Divergent" "Count" TRUE 8305000 10000 8315000 0.189189189189189 0.189189189189189 "Common"
"143" "ED3101" "II" 8317000 8318000 "II 8317000 8318000" "Divergent" "Count" TRUE 8317000 3000 8320000 0.216216216216216 0.216216216216216 "Common"
"144" "ED3101" "II" 8318000 8319000 "II 8318000 8319000" "Divergent" "Count" TRUE 8317000 3000 8320000 0.216216216216216 0.216216216216216 "Common"
"145" "ED3101" "II" 8319000 8320000 "II 8319000 8320000" "Divergent" "Count" TRUE 8317000 3000 8320000 0.162162162162162 0.162162162162162 "Common"
"146" "ED3101" "II" 14631000 14632000 "II 14631000 14632000" "Divergent" "Count" TRUE 14631000 3000 14634000 0.0540540540540541 0.0540540540540541 "Common"
"147" "ED3101" "II" 14632000 14633000 "II 14632000 14633000" "Divergent" "TwoFlank" TRUE 14631000 3000 14634000 0.0540540540540541 0.0540540540540541 "Common"
"148" "ED3101" "II" 14633000 14634000 "II 14633000 14634000" "Divergent" "Count" TRUE 14631000 3000 14634000 0.027027027027027 0.027027027027027 "Intermediate"
"149" "ED3101" "II" 15537000 15538000 "II 15537000 15538000" "Divergent" "Count" TRUE 15537000 3000 15540000 0.108108108108108 0.108108108108108 "Common"
"150" "ED3101" "II" 15538000 15539000 "II 15538000 15539000" "Divergent" "TwoFlank" TRUE 15537000 3000 15540000 0.135135135135135 0.135135135135135 "Common"
"151" "ED3101" "II" 15539000 15540000 "II 15539000 15540000" "Divergent" "Count" TRUE 15537000 3000 15540000 0.135135135135135 0.135135135135135 "Common"
"152" "ED3101" "II" 15542000 15543000 "II 15542000 15543000" "Divergent" "Count" TRUE 15542000 3000 15545000 0.162162162162162 0.162162162162162 "Common"
"153" "ED3101" "II" 15543000 15544000 "II 15543000 15544000" "Divergent" "TwoFlank" TRUE 15542000 3000 15545000 0.162162162162162 0.162162162162162 "Common"
"154" "ED3101" "II" 15544000 15545000 "II 15544000 15545000" "Divergent" "Count" TRUE 15542000 3000 15545000 0.162162162162162 0.162162162162162 "Common"
"155" "ED3101" "III" 1115000 1116000 "III 1115000 1116000" "Divergent" "Count" TRUE 1115000 3000 1118000 0.027027027027027 0.027027027027027 "Intermediate"
"156" "ED3101" "III" 1116000 1117000 "III 1116000 1117000" "Divergent" "Count" TRUE 1115000 3000 1118000 0.027027027027027 0.027027027027027 "Intermediate"
"157" "ED3101" "III" 1117000 1118000 "III 1117000 1118000" "Divergent" "Count" TRUE 1115000 3000 1118000 0.0810810810810811 0.0810810810810811 "Common"
"158" "ED3101" "III" 2176000 2177000 "III 2176000 2177000" "Divergent" "Count" TRUE 2176000 3000 2179000 0.027027027027027 0.027027027027027 "Intermediate"
"159" "ED3101" "III" 2177000 2178000 "III 2177000 2178000" "Divergent" "TwoFlank" TRUE 2176000 3000 2179000 0.0540540540540541 0.0540540540540541 "Common"
"160" "ED3101" "III" 2178000 2179000 "III 2178000 2179000" "Divergent" "Count" TRUE 2176000 3000 2179000 0.0540540540540541 0.0540540540540541 "Common"
"161" "ED3101" "III" 2335000 2336000 "III 2335000 2336000" "Divergent" "Count" TRUE 2335000 2000 2337000 0.162162162162162 0.162162162162162 "Common"
"162" "ED3101" "III" 2336000 2337000 "III 2336000 2337000" "Divergent" "Count" TRUE 2335000 2000 2337000 0.108108108108108 0.108108108108108 "Common"
"163" "ED3101" "III" 11590000 11591000 "III 11590000 11591000" "Divergent" "Count" TRUE 11590000 2000 11592000 0.0540540540540541 0.0540540540540541 "Common"
"164" "ED3101" "III" 11591000 11592000 "III 11591000 11592000" "Divergent" "Count" TRUE 11590000 2000 11592000 0.027027027027027 0.027027027027027 "Intermediate"
"165" "ED3101" "III" 12206000 12207000 "III 12206000 12207000" "Divergent" "Count" TRUE 12206000 3000 12209000 0.027027027027027 0.027027027027027 "Intermediate"
"166" "ED3101" "III" 12207000 12208000 "III 12207000 12208000" "Divergent" "TwoFlank" TRUE 12206000 3000 12209000 0.0540540540540541 0.0540540540540541 "Common"
"167" "ED3101" "III" 12208000 12209000 "III 12208000 12209000" "Divergent" "Count" TRUE 12206000 3000 12209000 0.0540540540540541 0.0540540540540541 "Common"
"168" "ED3101" "III" 12357000 12358000 "III 12357000 12358000" "Divergent" "Count" TRUE 12357000 3000 12360000 0.027027027027027 0.027027027027027 "Intermediate"
"169" "ED3101" "III" 12358000 12359000 "III 12358000 12359000" "Divergent" "TwoFlank" TRUE 12357000 3000 12360000 0.027027027027027 0.027027027027027 "Intermediate"
"170" "ED3101" "III" 12359000 12360000 "III 12359000 12360000" "Divergent" "Count" TRUE 12357000 3000 12360000 0.027027027027027 0.027027027027027 "Intermediate"
"171" "ED3101" "III" 12863000 12864000 "III 12863000 12864000" "Divergent" "Count" TRUE 12863000 3000 12866000 0.027027027027027 0.027027027027027 "Intermediate"
"172" "ED3101" "III" 12864000 12865000 "III 12864000 12865000" "Divergent" "TwoFlank" TRUE 12863000 3000 12866000 0.027027027027027 0.027027027027027 "Intermediate"
"173" "ED3101" "III" 12865000 12866000 "III 12865000 12866000" "Divergent" "Count" TRUE 12863000 3000 12866000 0.0540540540540541 0.0540540540540541 "Common"
