N2.T01G6.8	JU2600.g2682.t1	100.0	CBRIG.CBG06387	CNIGO.Cnig_chr_V.g18252.1	96.38	nondivergent	JU2600
N2.R11G11.6	JU2600.g2673.t1	100.0	CBRIG.CBG08422	CNIGO.Cnig_chr_IV.g16146	94.56	nondivergent	JU2600
N2.R11G11.2	JU2600.g2665.t1	97.2	CBRIG.CBG10465	CNIGO.Cnig_chr_V.g17404.1	95.62	divergent	JU2600
N2.R11G11.1	JU2600.g2664.t1	97.5	CBRIG.CBG10466	CNIGO.Cnig_chr_V.g17403	97.25	divergent	JU2600
N2.C14C6.13	JU2600.g2653.t1	91.67	CBRIG.CBG10471	CNIGO.Cni-C14C6.13	90.29	divergent	JU2600
N2.F48G7.4	JU2600.g2635.t1	98.17	CBRIG.CBG17911	CNIGO.Cni-F48G7.4	97.15	divergent	JU2600
N2.F48G7.1	JU2600.g2626.t1	93.89	CBRIG.CBG17933	CNIGO.Cni-srj-37.1	88.66	divergent	JU2600
N2.H25P19.1	JU2600.g2601.t1	99.14	CBRIG.CBG06282a	CNIGO.Cnig_chr_V.g18153	94.7	divergent	JU2600
N2.Y49C4A.9	JU2600.g2594.t1	93.94	CBRIG.CBG06337	CNIGO.Cnig_chr_V.g18203	92.53	divergent	JU2600
N2.C05E4.4a	JU2600.g2584.t1	100.0	CBRIG.CBG06334	CNIGO.Cni-sri-4.1	96.64	nondivergent	JU2600
N2.C05E4.3	JU2600.g2582.t1	98.91	CBRIG.CBG06333	CNIGO.Cni-srp-1.1	97.28	nondivergent	JU2600
N2.C05E4.1	JU2600.g2578.t1	98.89	CBRIG.CBG06332	CNIGO.Cni-srp-2	94.18	nondivergent	JU2600
N2.R09E12.3	JU2600.g2576.t1	100.0	CBRIG.CBG04457	CNIGO.Cni-sti-1	99.06	nondivergent	JU2600
N2.R13D11.8a	JU2600.g2568.t1	99.72	CBRIG.CBG21851	CNIGO.Cnig_chr_V.g17168	91.14	nondivergent	JU2600
N2.R13D11.4a	JU2600.g2566.t1	100.0	CBRIG.CBG21848	CNIGO.Cni-R13D11.4	96.21	nondivergent	JU2600
N2.R13D11.10	JU2600.g2565.t1	100.0	CBRIG.CBG21849	CNIGO.Cni-R13D11.10.1	89.74	nondivergent	JU2600
N2.K09C6.9	JU2600.g2551.t1	100.0	CBRIG.CBG06375	CNIGO.Cnig_chr_V.g18239	97.92	nondivergent	JU2600
N2.H24K24.4a	JU2600.g2535.t1	99.5	CBRIG.CBG17893	CNIGO.Cni-H24K24.4	96.38	nondivergent	JU2600
N2.Y50D4C.3a	JU2600.g2531.t1	99.66	CBRIG.CBG17880	CNIGO.Cni-Y50D4C.3	92.59	nondivergent	JU2600
N2.Y50D4C.6a	JU2600.g2530.t1	100.0	CBRIG.CBG17881	CNIGO.Cni-Y50D4C.6	97.95	nondivergent	JU2600
N2.Y50D4C.1a	JU2600.g2527.t1	99.78	CBRIG.CBG17885	CNIGO.Cni-unc-34	95.7	nondivergent	JU2600
N2.Y50D4C.5a	JU2600.g2526.t1	100.0	CBRIG.CBG17886	CNIGO.Cni-Y50D4C.5	96.77	nondivergent	JU2600
N2.R09A1.5b	JU2600.g2523.t1	86.67	CBRIG.CBG17891b	CNIGO.Cni-flp-34.1	90.2	nondivergent	JU2600
N2.C02E11.1a	JU2600.g2522.t1	99.73	CBRIG.CBG17890a	CNIGO.Cni-nra-4	97.23	nondivergent	JU2600
N2.K10C9.3	JU2600.g2519.t1	97.81	CBRIG.CBG17875	CNIGO.Cni-K10C9.3	94.42	nondivergent	JU2600
N2.F16B3.1b	JU2600.g2456.t1	100.0	CBRIG.CBG06635a	CNIGO.Cni-egl-2.1	99.69	nondivergent	JU2600
N2.F16B3.2	JU2600.g2453.t1	100.0	CBRIG.CBG06633	CNIGO.Cni-F16B3.2.1	85.45	nondivergent	JU2600
N2.Y75B7AL.1a	JU2600.g2451.t1	100.0	CBRIG.CBG06424	CNIGO.Cni-glb-33	97.42	nondivergent	JU2600
N2.Y75B7AL.3	JU2600.g2449.t1	100.0	CBRIG.CBG06425b	CNIGO.Cni-snt-3	100.0	nondivergent	JU2600
N2.Y75B7AR.1	JU2600.g2447.t1	100.0	CBRIG.CBG06429	CNIGO.Cni-Y75B7AR.1.1	97.93	nondivergent	JU2600
N2.R12A1.2a	JU2600.g2446.t1	99.72	CBRIG.CBG06421	CNIGO.Cni-snt-5	99.43	nondivergent	JU2600
N2.R12A1.3a	JU2600.g2444.t1	100.0	CBRIG.CBG06419	CNIGO.Cni-R12A1.3	100.0	nondivergent	JU2600
N2.R12A1.4	JU2600.g2443.t1	100.0	CBRIG.CBG06418	CNIGO.Cni-ges-1	96.26	nondivergent	JU2600
N2.R09B5.11	JU2600.g2440.t1	100.0	CBRIG.CBG06417	CNIGO.Cni-R09B5.11	99.42	nondivergent	JU2600
N2.R09B5.12a	JU2600.g2435.t1	98.65	CBRIG.CBG06565	CNIGO.Cni-chil-14.1	92.47	nondivergent	JU2600
N2.R09B5.6	JU2600.g2434.t1	100.0	CBRIG.CBG06566	CNIGO.Cni-hacd-1	98.66	nondivergent	JU2600
N2.F53E2.1a	JU2600.g2431.t1	100.0	CBRIG.CBG06570	CNIGO.Cni-tag-304.1	93.72	nondivergent	JU2600
N2.F53E2.2	JU2600.g2430.t1	100.0	CBRIG.CBG31154	CNIGO.Cni-unc-60	99.39	nondivergent	JU2600
N2.C38C3.5	JU2600.g2429.t1	100.0	CBRIG.CBG06572	CNIGO.Cnig_chr_V.g18434	100.0	nondivergent	JU2600
N2.C38C3.4b	JU2600.g2428.t1	100.0	CBRIG.CBG06575	CNIGO.Cni-C38C3.4	100.0	nondivergent	JU2600
N2.C38C3.6b	JU2600.g2427.t1	100.0	CBRIG.CBG06577	CNIGO.Cni-C38C3.6	99.23	nondivergent	JU2600
N2.C38C3.10	JU2600.g2425.t1	100.0	CBRIG.CBG30601	CNIGO.Cnig_chr_V.g18437	96.12	nondivergent	JU2600
N2.F52F10.4a	JU2600.g2411.t1	100.0	CBRIG.CBG06590	CNIGO.Cnig_chr_V.g18449.1	96.49	nondivergent	JU2600
N2.F52F10.2	JU2600.g2410.t1	100.0	CBRIG.CBG06591	CNIGO.Cni-F52F10.2	99.8	nondivergent	JU2600
N2.F52F10.5b	JU2600.g2409.t1	100.0	CBRIG.CBG06592	CNIGO.Cni-srsx-8	100.0	nondivergent	JU2600
N2.F16B4.8a	JU2600.g2407.t1	100.0	CBRIG.CBG06594	CNIGO.Cnig_chr_V.g18453	92.95	nondivergent	JU2600
N2.F16B4.7	JU2600.g2406.t1	100.0	CBRIG.CBG06595	CNIGO.Cnig_chr_V.g18454	94.94	nondivergent	JU2600
N2.F16B4.11a	JU2600.g2396.t1	100.0	CBRIG.CBG06614	CNIGO.Cnig_chr_V.g18463.1	86.89	nondivergent	JU2600
N2.F16B4.12b	JU2600.g2395.t1	99.74	CBRIG.CBG08768b	CNIGO.Cnig_chr_V.g16926.1	95.97	nondivergent	JU2600
N2.Y46H3D.4	JU2600.g2391.t1	99.39	CBRIG.CBG10492	CNIGO.Cni-irld-17.1	85.05	nondivergent	JU2600
N2.ZK697.2a	JU2600.g2362.t1	100.0	CBRIG.CBG06550	CNIGO.Cnig_chr_V.g18414.1	96.06	nondivergent	JU2600
N2.F36H9.3	JU2600.g2357.t1	100.0	CBRIG.CBG24129	CNIGO.Cni-dhs-13	98.97	nondivergent	JU2600
N2.F36H9.7	JU2600.g2356.t1	100.0	CBRIG.CBG24127	CNIGO.Cni-F36H9.7	88.8	nondivergent	JU2600
N2.F36H9.5	JU2600.g2355.t1	100.0	CBRIG.CBG12134	CNIGO.Cni-F36H9.5	99.15	nondivergent	JU2600
N2.Y46H3A.5a	JU2600.g2346.t1	100.0	CBRIG.CBG21853	CNIGO.Cni-Y46H3A.5	94.57	nondivergent	JU2600
N2.Y46H3A.6a	JU2600.g2345.t1	100.0	CBRIG.CBG21807	CNIGO.Cni-gly-7	99.17	nondivergent	JU2600
N2.Y46H3A.7a	JU2600.g2344.t1	100.0	CBRIG.CBG21806	CNIGO.Cni-mrpl-39	97.59	nondivergent	JU2600
N2.Y32G9B.1b	JU2600.g2343.t1	100.0	CBRIG.CBG21810	CNIGO.Cni-Y32G9B.1	98.53	nondivergent	JU2600
N2.T10B5.3a	JU2600.g2333.t1	100.0	CBRIG.CBG21813	CNIGO.Cni-T10B5.3	97.99	nondivergent	JU2600
N2.T10B5.6	JU2600.g2332.t1	99.71	CBRIG.CBG21814	CNIGO.Cni-knl-3	90.64	nondivergent	JU2600
N2.T10B5.4a	JU2600.g2331.t1	100.0	CBRIG.CBG21816	CNIGO.Cni-T10B5.4	96.65	nondivergent	JU2600
N2.T10B5.5a	JU2600.g2330.t1	100.0	CBRIG.CBG21817	CNIGO.Cni-cct-7	99.25	nondivergent	JU2600
N2.Y32G9A.8a	JU2600.g2329.t1	100.0	CBRIG.CBG21818a	CNIGO.Cni-zig-11	97.47	nondivergent	JU2600
N2.Y32G9A.4	JU2600.g2323.t1	100.0	CBRIG.CBG06347	CNIGO.Cnig_chr_V.g18212	96.13	nondivergent	JU2600
N2.T06A1.4a	JU2600.g2315.t1	100.0	CBRIG.CBG24799	CNIGO.Cni-glb-25.1	99.39	nondivergent	JU2600
N2.T08B1.6	JU2600.g2310.t1	100.0	CBRIG.CBG12133	CNIGO.Cni-acs-3.1	98.62	nondivergent	JU2600
N2.T08B1.4b	JU2600.g2307.t1	100.0	CBRIG.CBG12141	CNIGO.Cni-T08B1.4	99.71	nondivergent	JU2600
N2.T08B1.1a	JU2600.g2306.t1	98.98	CBRIG.CBG12142b	CNIGO.Cni-T08B1.1	99.66	nondivergent	JU2600
N2.T08B1.2a	JU2600.g2305.t1	100.0	CBRIG.CBG12139a	CNIGO.Cni-tnt-4	99.43	nondivergent	JU2600
N2.F59A7.5d	JU2600.g2294.t1	93.94	CBRIG.CBG12144	CNIGO.Cni-F59A7.5	69.8	nondivergent	JU2600
N2.F59A7.3	JU2600.g2293.t1	99.67	CBRIG.CBG06298	CNIGO.Cni-srab-13	96.72	nondivergent	JU2600
N2.Y40B10A.8b	JU2600.g2283.t1	100.0	CBRIG.CBG12152	CNIGO.Cnig_chr_V.g18049	97.58	nondivergent	JU2600
N2.Y40B10A.1a	JU2600.g2282.t1	100.0	CBRIG.CBG12153a	CNIGO.Cni-lbp-9.1	99.27	nondivergent	JU2600
N2.Y40B10A.9a	JU2600.g2281.t1	100.0	CBRIG.CBG12154	CNIGO.Cni-Y40B10A.9	97.12	nondivergent	JU2600
N2.F36F12.1a	JU2600.g2274.t1	100.0	CBRIG.CBG12157	CNIGO.Cni-F36F12.1	98.27	nondivergent	JU2600
N2.F22F7.4a	JU2600.g2273.t1	100.0	CBRIG.CBG06300	CNIGO.Cnig_chr_V.g18172.1	98.19	nondivergent	JU2600
N2.F22F7.5a	JU2600.g2272.t1	100.0	CBRIG.CBG10059	CNIGO.Cni-ckb-4	96.1	nondivergent	JU2600
N2.F22F7.3	JU2600.g2271.t1	100.0	CBRIG.CBG06302	CNIGO.Cnig_chr_V.g18173.1	98.88	nondivergent	JU2600
N2.F22F7.7a	JU2600.g2266.t1	98.97	CBRIG.CBG17874	CNIGO.Cni-F22F7.7	94.62	nondivergent	JU2600
N2.Y5H2B.2a	JU2600.g2249.t1	99.76	CBRIG.CBG01259b	CNIGO.Cni-nhr-13.1	94.01	nondivergent	JU2600
N2.Y5H2B.5	JU2600.g2248.t1	100.0	CBRIG.CBG01258a	CNIGO.Cni-cyp-32B1.1	94.95	nondivergent	JU2600
N2.Y5H2B.6	JU2600.g2247.t1	100.0	CBRIG.CBG01257	CNIGO.Cnig_chr_V.g17818.1	95.95	nondivergent	JU2600
N2.F41B5.9	JU2600.g2228.t1	100.0	CBRIG.CBG01235	CNIGO.Cnig_chr_V.g17843	97.28	nondivergent	JU2600
N2.C29G2.6	JU2600.g2165.t1	100.0	CBRIG.CBG06620	CNIGO.Cni-C29G2.6	99.01	nondivergent	JU2600
N2.F53E10.4a	JU2600.g2163.t1	100.0	CBRIG.CBG06618	CNIGO.Cni-irg-3	98.2	nondivergent	JU2600
N2.F53E10.6	JU2600.g2161.t1	100.0	CBRIG.CBG06617	CNIGO.Cni-F53E10.6	98.95	nondivergent	JU2600
N2.F53E10.2g	JU2600.g2160.t1	99.58	CBRIG.CBG06616	CNIGO.Cni-acr-17	99.81	nondivergent	JU2600
N2.W02H5.2	JU2600.g2147.t1	100.0	CBRIG.CBG06638	CNIGO.Cni-W02H5.2.1	98.19	nondivergent	JU2600
N2.W02H5.8	JU2600.g2146.t1	100.0	CBRIG.CBG06637	CNIGO.Cni-W02H5.8.1	93.93	nondivergent	JU2600
N2.W02G9.5b	JU2600.g2145.t1	99.14	CBRIG.CBG06636b	CNIGO.Cni-angl-1.1	92.55	nondivergent	JU2600
N2.W02G9.1	JU2600.g2144.t1	100.0	CBRIG.CBG06639	CNIGO.Cni-ndx-2	97.66	nondivergent	JU2600
N2.W02G9.4a	JU2600.g2143.t1	100.0	CBRIG.CBG06640	CNIGO.Cni-W02G9.4	95.09	nondivergent	JU2600
N2.W02G9.3	JU2600.g2142.t1	100.0	CBRIG.CBG06641	CNIGO.Cni-W02G9.3	97.12	nondivergent	JU2600
N2.W02G9.2b	JU2600.g2140.t1	100.0	CBRIG.CBG06642	CNIGO.Cni-kel-8.1	96.75	nondivergent	JU2600
N2.Y45G12B.3a	JU2600.g2139.t1	100.0	CBRIG.CBG06643	CNIGO.Cni-Y45G12B.3	99.31	nondivergent	JU2600
N2.Y45G12B.2a	JU2600.g2138.t1	100.0	CBRIG.CBG06644	CNIGO.Cni-Y45G12B.2	98.11	nondivergent	JU2600
N2.Y45G12B.1	JU2600.g2137.t1	100.0	CBRIG.CBG06645	CNIGO.Cni-nuo-5	99.31	nondivergent	JU2600
N2.C24B9.3	JU2600.g2136.t1	99.75	CBRIG.CBG06646	CNIGO.Cni-C24B9.3.1	98.55	nondivergent	JU2600
N2.R05D8.10	JU2600.g2118.t1	100.0	CBRIG.CBG06322	CNIGO.Cnig_chr_V.g18186	94.58	nondivergent	JU2600
N2.F54E2.3g	JU2600.g2112.t1	100.0	CBRIG.CBG06318	CNIGO.Cni-ketn-1.1	99.4	nondivergent	JU2600
N2.T03D3.3	JU2600.g2105.t1	100.0	CBRIG.CBG10489	CNIGO.Cni-srw-2.1	96.86	nondivergent	JU2600
N2.F37B4.5	JU2600.g2094.t1	99.66	CBRIG.CBG25147	CNIGO.Cnig_chr_V.g17905.1	95.76	nondivergent	JU2600
N2.F37B4.7	JU2600.g2090.t1	100.0	CBRIG.CBG01160	CNIGO.Cnig_chr_V.g17913	96.93	nondivergent	JU2600
N2.F37B4.10a	JU2600.g2089.t1	100.0	CBRIG.CBG01159	CNIGO.Cni-F37B4.10	90.75	nondivergent	JU2600
N2.F37B4.12	JU2600.g2088.t1	100.0	CBRIG.CBG06469	CNIGO.Cnig_chr_V.g18358.1	94.17	nondivergent	JU2600
N2.F37B4.2	JU2600.g2087.t1	100.0	CBRIG.CBG06468	CNIGO.Cni-ifc-1.1	97.1	nondivergent	JU2600
N2.C31B8.7	JU2600.g2080.t1	100.0	CBRIG.CBG06460	CNIGO.Cnig_chr_V.g18347.1	93.61	nondivergent	JU2600
N2.C31B8.8	JU2600.g2079.t1	99.43	CBRIG.CBG06459b	CNIGO.Cnig_chr_V.g18346	99.12	nondivergent	JU2600
N2.C50H11.15	JU2600.g2023.t1	100.0	CBRIG.CBG18519	CNIGO.Cnig_chr_V.g16795	97.98	nondivergent	JU2600
N2.F02C9.4	JU2600.g2004.t1	99.5	CBRIG.CBG06279	CNIGO.Cni-irld-3	94.39	nondivergent	JU2600
N2.F02C9.1	JU2600.g2003.t1	100.0	CBRIG.CBG29843	CNIGO.Cni-F02C9.1	100.0	nondivergent	JU2600
N2.Y73C8B.4	JU2600.g1989.t1	100.0	CBRIG.CBG21862	CNIGO.Cni-lag-2.1	98.46	nondivergent	JU2600
N2.Y73C8B.3	JU2600.g1988.t1	100.0	CBRIG.CBG21859	CNIGO.Cnig_chr_V.g17128.1	95.05	nondivergent	JU2600
N2.Y73C8B.2	JU2600.g1987.t1	100.0	CBRIG.CBG21858	CNIGO.Cnig_chr_V.g17129	95.97	nondivergent	JU2600
N2.K08D9.3a	JU2600.g1983.t1	99.8	CBRIG.CBG21821	CNIGO.Cni-apx-1.1	95.15	nondivergent	JU2600
N2.T28A11.12	JU2600.g1977.t1	100.0	CBRIG.CBG22428	CNIGO.Cnig_chr_V.g17231.1	97.65	nondivergent	JU2600
N2.F27E11.3	JU2600.g1899.t1	100.0	CBRIG.CBG22418	CNIGO.Cni-cfz-2	97.7	nondivergent	JU2600
N2.C02A12.1	JU2600.g1896.t1	100.0	CBRIG.CBG22411	CNIGO.Cni-gst-33	97.65	nondivergent	JU2600
N2.C02A12.5	JU2600.g1889.t1	100.0	CBRIG.CBG06473	CNIGO.Cnig_chr_V.g18363	92.86	nondivergent	JU2600
N2.C07G3.10	JU2600.g1884.t1	100.0	CBRIG.CBG06286	CNIGO.Cni-C07G3.10	95.47	nondivergent	JU2600
N2.C07G3.9a	JU2600.g1883.t1	100.0	CBRIG.CBG06285	CNIGO.Cnig_chr_V.g18156	95.22	nondivergent	JU2600
N2.T24A6.20	JU2600.g1867.t1	100.0	CBRIG.CBG01303	CNIGO.Cnig_chr_V.g17762	97.41	nondivergent	JU2600
N2.T22F3.3a	JU2600.g1857.t1	100.0	CBRIG.CBG01313a	CNIGO.Cni-T22F3.3	99.55	nondivergent	JU2600
N2.T22F3.2a	JU2600.g1855.t1	100.0	CBRIG.CBG01315	CNIGO.Cni-T22F3.2	99.25	nondivergent	JU2600
N2.T22F3.12	JU2600.g1854.t1	100.0	CBRIG.CBG01318	CNIGO.Cni-T22F3.12	97.71	nondivergent	JU2600
N2.T22F3.11	JU2600.g1847.t1	100.0	CBRIG.CBG12165	CNIGO.Cnig_chr_V.g18073	99.34	nondivergent	JU2600
N2.F59B1.2	JU2600.g1841.t1	100.0	CBRIG.CBG06657	CNIGO.Cni-F59B1.2	98.09	nondivergent	JU2600
N2.W08A12.3a	JU2600.g1831.t1	100.0	CBRIG.CBG06662	CNIGO.Cni-W08A12.3	92.75	nondivergent	JU2600
N2.W08A12.1b	JU2600.g1830.t1	99.5	CBRIG.CBG06663b	CNIGO.Cni-unc-132.1	99.0	nondivergent	JU2600
N2.T27C4.4b	JU2600.g1829.t1	99.89	CBRIG.CBG06664b	CNIGO.Cni-lin-40	97.84	nondivergent	JU2600
N2.T27C4.1	JU2600.g1828.t1	100.0	CBRIG.CBG06665	CNIGO.Cni-T27C4.1.1	100.0	nondivergent	JU2600
N2.T27C4.2a	JU2600.g1826.t1	99.89	CBRIG.CBG06666	CNIGO.Cni-hpo-36.1	96.0	nondivergent	JU2600
N2.Y39H10A.3a	JU2600.g1825.t1	100.0	CBRIG.CBG06668	CNIGO.Cni-mtm-9.1	98.77	nondivergent	JU2600
N2.Y39H10A.6a	JU2600.g1824.t1	100.0	CBRIG.CBG06669	CNIGO.Cni-Y39H10A.6.1	95.41	nondivergent	JU2600
N2.R08F11.1a	JU2600.g1816.t1	99.88	CBRIG.CBG10433a	CNIGO.Cni-R08F11.1	98.54	nondivergent	JU2600
N2.R08F11.7	JU2600.g1815.t1	100.0	CBRIG.CBG10411	CNIGO.Cnig_chr_V.g17442	96.68	nondivergent	JU2600
N2.R08F11.4	JU2600.g1811.t1	100.0	CBRIG.CBG06551	CNIGO.Cnig_chr_V.g18415	95.18	nondivergent	JU2600
N2.H10D18.1	JU2600.g1805.t1	100.0	CBRIG.CBG01203	CNIGO.Cni-H10D18.1.1	98.32	nondivergent	JU2600
N2.H10D18.5a	JU2600.g1804.t1	94.3	CBRIG.CBG01202a	CNIGO.Cni-H10D18.5.1	93.77	nondivergent	JU2600
N2.F47C10.3a	JU2600.g1800.t1	98.02	CBRIG.CBG01198	CNIGO.Cnig_chr_V.g17887.1	93.83	nondivergent	JU2600
N2.F47C10.4	JU2600.g1797.t1	100.0	CBRIG.CBG06502	CNIGO.Cnig_chr_V.g18385	98.94	nondivergent	JU2600
N2.C17E7.5	JU2600.g1796.t1	99.44	CBRIG.CBG23760	CNIGO.Cnig_chr_V.g22107.1	92.22	nondivergent	JU2600
N2.C17E7.13	JU2600.g1792.t1	100.0	CBRIG.CBG06494	CNIGO.Cni-C17E7.13	87.17	nondivergent	JU2600
N2.C17E7.9b	JU2600.g1791.t1	99.61	CBRIG.CBG13832	CNIGO.Cni-C17E7.9.1	88.74	nondivergent	JU2600
N2.C17E7.3a	JU2600.g1788.t1	100.0	CBRIG.CBG06491	CNIGO.Cnig_chr_V.g18374.1	92.69	nondivergent	JU2600
N2.C17E7.1	JU2600.g1786.t1	99.72	CBRIG.CBG10462	CNIGO.Cni-nhr-156	96.42	nondivergent	JU2600
N2.K07C6.11a	JU2600.g1783.t1	100.0	CBRIG.CBG01283	CNIGO.Cnig_chr_V.g17785.1	93.94	nondivergent	JU2600
N2.T09H2.1	JU2600.g1770.t1	100.0	CBRIG.CBG01268	CNIGO.Cnig_chr_V.g17809	96.4	nondivergent	JU2600
N2.B0213.16	JU2600.g1763.t1	100.0	CBRIG.CBG01272	CNIGO.Cnig_chr_V.g17795	98.8	nondivergent	JU2600
N2.B0213.7	JU2600.g1761.t1	100.0	CBRIG.CBG01273	CNIGO.Cnig_chr_V.g17794.1	91.48	nondivergent	JU2600
N2.K09D9.1	JU2600.g1746.t1	100.0	CBRIG.CBG01397	CNIGO.Cni-K09D9.1	89.0	nondivergent	JU2600
N2.C49G7.11	JU2600.g1736.t1	100.0	CBRIG.CBG07015	CNIGO.Cnig_chr_II.g8279.1	92.75	nondivergent	JU2600
N2.F38H12.3a	JU2600.g1731.t1	100.0	CBRIG.CBG10365	CNIGO.Cni-nhr-181.1	99.02	nondivergent	JU2600
N2.Y45G5AL.1b	JU2600.g1712.t1	100.0	CBRIG.CBG01448	CNIGO.Cni-Y45G5AL.1.1	97.86	nondivergent	JU2600
N2.Y45G5AM.6a	JU2600.g1711.t1	100.0	CBRIG.CBG01446	CNIGO.Cni-Y45G5AM.6	97.43	nondivergent	JU2600
N2.Y45G5AM.5	JU2600.g1709.t1	100.0	CBRIG.CBG01443	CNIGO.Cnig_chr_V.g17561	91.6	nondivergent	JU2600
N2.Y45G5AM.7a	JU2600.g1706.t1	100.0	CBRIG.CBG01442	CNIGO.Cni-Y45G5AM.7	94.5	nondivergent	JU2600
N2.Y45G5AM.9a	JU2600.g1703.t1	99.74	CBRIG.CBG01438	CNIGO.Cni-Y45G5AM.9	93.66	nondivergent	JU2600
N2.Y45G5AM.1a	JU2600.g1702.t1	100.0	CBRIG.CBG01439	CNIGO.Cnig_chr_V.g17565.1	96.04	nondivergent	JU2600
N2.H43I07.2	JU2600.g1699.t1	100.0	CBRIG.CBG01436	CNIGO.Cnig_chr_V.g17567	98.09	nondivergent	JU2600
N2.H43I07.1b	JU2600.g1698.t1	99.35	CBRIG.CBG01435c	CNIGO.Cni-H43I07.1.1	93.18	nondivergent	JU2600
N2.E03D2.2a	JU2600.g1697.t1	100.0	CBRIG.CBG01431	CNIGO.Cni-nlp-9.1	93.65	nondivergent	JU2600
N2.E03D2.1	JU2600.g1695.t1	100.0	CBRIG.CBG01427	CNIGO.Cni-nlp-13	98.56	nondivergent	JU2600
N2.F47D2.4	JU2600.g1689.t1	100.0	CBRIG.CBG01414	CNIGO.Cnig_chr_V.g17589.1	92.4	nondivergent	JU2600
N2.F32D1.10	JU2600.g1662.t1	100.0	CBRIG.CBG21868	CNIGO.Cni-mcm-7	99.86	nondivergent	JU2600
