N2.T01G6.8	MY2147.g22801.t1	100.0	CBRIG.CBG06387	CNIGO.Cnig_chr_V.g18252.1	96.38	nondivergent	MY2147
N2.R11G11.6	MY2147.g22810.t1	100.0	CBRIG.CBG08422	CNIGO.Cnig_chr_IV.g16146	94.56	nondivergent	MY2147
N2.R11G11.2	MY2147.g22819.t1	97.2	CBRIG.CBG10465	CNIGO.Cnig_chr_V.g17404.1	95.62	divergent	MY2147
N2.R11G11.1	MY2147.g22820.t1	97.5	CBRIG.CBG10466	CNIGO.Cnig_chr_V.g17403	97.25	divergent	MY2147
N2.C14C6.13	MY2147.g22831.t1	92.36	CBRIG.CBG10471	CNIGO.Cni-C14C6.13	90.29	divergent	MY2147
N2.F48G7.4	MY2147.g22846.t1	100.0	CBRIG.CBG17911	CNIGO.Cni-F48G7.4	97.15	nondivergent	MY2147
N2.F48G7.1	MY2147.g22856.t1	98.92	CBRIG.CBG17933	CNIGO.Cni-srj-37.1	88.66	nondivergent	MY2147
N2.H25P19.1	MY2147.g22877.t1	99.14	CBRIG.CBG06282a	CNIGO.Cnig_chr_V.g18153	94.7	divergent	MY2147
N2.Y49C4A.9	MY2147.g22885.t1	93.74	CBRIG.CBG06337	CNIGO.Cnig_chr_V.g18203	92.53	divergent	MY2147
N2.C05E4.4a	MY2147.g22895.t1	99.64	CBRIG.CBG06334	CNIGO.Cni-sri-4.1	96.64	nondivergent	MY2147
N2.C05E4.3	MY2147.g22897.t1	99.73	CBRIG.CBG06333	CNIGO.Cni-srp-1.1	97.28	nondivergent	MY2147
N2.C05E4.1	MY2147.g22901.t1	99.16	CBRIG.CBG06332	CNIGO.Cni-srp-2	94.18	nondivergent	MY2147
N2.R09E12.3	MY2147.g22903.t1	100.0	CBRIG.CBG04457	CNIGO.Cni-sti-1	99.06	nondivergent	MY2147
N2.R13D11.8a	MY2147.g22911.t1	99.72	CBRIG.CBG21851	CNIGO.Cnig_chr_V.g17168	91.14	nondivergent	MY2147
N2.R13D11.4a	MY2147.g22913.t1	100.0	CBRIG.CBG21848	CNIGO.Cni-R13D11.4	96.21	nondivergent	MY2147
N2.R13D11.10	MY2147.g22914.t1	100.0	CBRIG.CBG21849	CNIGO.Cni-R13D11.10.1	89.74	nondivergent	MY2147
N2.K09C6.9	MY2147.g22928.t1	100.0	CBRIG.CBG06375	CNIGO.Cnig_chr_V.g18239	97.92	nondivergent	MY2147
N2.H24K24.4a	MY2147.g22942.t1	100.0	CBRIG.CBG17893	CNIGO.Cni-H24K24.4	96.38	nondivergent	MY2147
N2.Y50D4C.3a	MY2147.g22949.t1	99.66	CBRIG.CBG17880	CNIGO.Cni-Y50D4C.3	92.59	nondivergent	MY2147
N2.Y50D4C.6a	MY2147.g22950.t1	100.0	CBRIG.CBG17881	CNIGO.Cni-Y50D4C.6	97.95	nondivergent	MY2147
N2.Y50D4C.1a	MY2147.g22953.t1	92.48	CBRIG.CBG17885	CNIGO.Cni-unc-34	95.7	nondivergent	MY2147
N2.Y50D4C.5a	MY2147.g22955.t1	99.82	CBRIG.CBG17886	CNIGO.Cni-Y50D4C.5	96.77	nondivergent	MY2147
N2.R09A1.5b	MY2147.g22958.t1	86.67	CBRIG.CBG17891b	CNIGO.Cni-flp-34.1	90.2	nondivergent	MY2147
N2.C02E11.1a	MY2147.g22959.t1	99.82	CBRIG.CBG17890a	CNIGO.Cni-nra-4	97.23	nondivergent	MY2147
N2.K10C9.3	MY2147.g22962.t1	100.0	CBRIG.CBG17875	CNIGO.Cni-K10C9.3	94.42	nondivergent	MY2147
N2.F16B3.1b	MY2147.g6271.t1	100.0	CBRIG.CBG06635a	CNIGO.Cni-egl-2.1	99.69	nondivergent	MY2147
N2.F16B3.2	MY2147.g6273.t1	100.0	CBRIG.CBG06633	CNIGO.Cni-F16B3.2.1	85.45	nondivergent	MY2147
N2.Y75B7AL.1a	MY2147.g6275.t1	100.0	CBRIG.CBG06424	CNIGO.Cni-glb-33	97.42	nondivergent	MY2147
N2.Y75B7AL.3	MY2147.g6277.t1	100.0	CBRIG.CBG06425b	CNIGO.Cni-snt-3	100.0	nondivergent	MY2147
N2.Y75B7AR.1	MY2147.g6279.t1	100.0	CBRIG.CBG06429	CNIGO.Cni-Y75B7AR.1.1	97.93	nondivergent	MY2147
N2.R12A1.2a	MY2147.g6280.t1	99.72	CBRIG.CBG06421	CNIGO.Cni-snt-5	99.43	nondivergent	MY2147
N2.R12A1.3a	MY2147.g6282.t1	100.0	CBRIG.CBG06419	CNIGO.Cni-R12A1.3	100.0	nondivergent	MY2147
N2.R12A1.4	MY2147.g6283.t1	100.0	CBRIG.CBG06418	CNIGO.Cni-ges-1	96.26	nondivergent	MY2147
N2.R09B5.11	MY2147.g6286.t1	100.0	CBRIG.CBG06417	CNIGO.Cni-R09B5.11	99.42	nondivergent	MY2147
N2.R09B5.12a	MY2147.g6291.t1	98.65	CBRIG.CBG06565	CNIGO.Cni-chil-14.1	92.47	nondivergent	MY2147
N2.R09B5.6	MY2147.g6292.t1	100.0	CBRIG.CBG06566	CNIGO.Cni-hacd-1	98.66	nondivergent	MY2147
N2.F53E2.1a	MY2147.g6295.t1	100.0	CBRIG.CBG06570	CNIGO.Cni-tag-304.1	93.72	nondivergent	MY2147
N2.F53E2.2	MY2147.g6296.t1	100.0	CBRIG.CBG31154	CNIGO.Cni-unc-60	99.39	nondivergent	MY2147
N2.C38C3.5	MY2147.g6297.t1	93.94	CBRIG.CBG06572	CNIGO.Cnig_chr_V.g18434	100.0	nondivergent	MY2147
N2.C38C3.4b	MY2147.g6298.t1	100.0	CBRIG.CBG06575	CNIGO.Cni-C38C3.4	100.0	nondivergent	MY2147
N2.C38C3.6b	MY2147.g6299.t1	100.0	CBRIG.CBG06577	CNIGO.Cni-C38C3.6	99.23	nondivergent	MY2147
N2.C38C3.10	MY2147.g6301.t1	100.0	CBRIG.CBG30601	CNIGO.Cnig_chr_V.g18437	96.12	nondivergent	MY2147
N2.F52F10.4a	MY2147.g6315.t1	100.0	CBRIG.CBG06590	CNIGO.Cnig_chr_V.g18449.1	96.49	nondivergent	MY2147
N2.F52F10.2	MY2147.g6316.t1	100.0	CBRIG.CBG06591	CNIGO.Cni-F52F10.2	99.8	nondivergent	MY2147
N2.F52F10.5b	MY2147.g6317.t1	100.0	CBRIG.CBG06592	CNIGO.Cni-srsx-8	100.0	nondivergent	MY2147
N2.F16B4.8a	MY2147.g6319.t1	100.0	CBRIG.CBG06594	CNIGO.Cnig_chr_V.g18453	92.95	nondivergent	MY2147
N2.F16B4.7	MY2147.g6320.t1	100.0	CBRIG.CBG06595	CNIGO.Cnig_chr_V.g18454	94.94	nondivergent	MY2147
N2.F16B4.11a	MY2147.g6330.t1	100.0	CBRIG.CBG06614	CNIGO.Cnig_chr_V.g18463.1	86.89	nondivergent	MY2147
N2.F16B4.12b	MY2147.g6331.t1	99.74	CBRIG.CBG08768b	CNIGO.Cnig_chr_V.g16926.1	95.97	nondivergent	MY2147
N2.Y46H3D.4	MY2147.g6335.t1	99.39	CBRIG.CBG10492	CNIGO.Cni-irld-17.1	85.05	nondivergent	MY2147
N2.ZK697.2a	MY2147.g6367.t1	100.0	CBRIG.CBG06550	CNIGO.Cnig_chr_V.g18414.1	96.06	nondivergent	MY2147
N2.F36H9.3	MY2147.g6373.t1	100.0	CBRIG.CBG24129	CNIGO.Cni-dhs-13	98.97	nondivergent	MY2147
N2.F36H9.7	MY2147.g6374.t1	100.0	CBRIG.CBG24127	CNIGO.Cni-F36H9.7	88.8	nondivergent	MY2147
N2.F36H9.5	MY2147.g6376.t1	100.0	CBRIG.CBG12134	CNIGO.Cni-F36H9.5	99.15	nondivergent	MY2147
N2.Y46H3A.5a	MY2147.g6385.t1	100.0	CBRIG.CBG21853	CNIGO.Cni-Y46H3A.5	94.57	nondivergent	MY2147
N2.Y46H3A.6a	MY2147.g6386.t1	100.0	CBRIG.CBG21807	CNIGO.Cni-gly-7	99.17	nondivergent	MY2147
N2.Y46H3A.7a	MY2147.g6387.t1	100.0	CBRIG.CBG21806	CNIGO.Cni-mrpl-39	97.59	nondivergent	MY2147
N2.Y32G9B.1b	MY2147.g6388.t1	100.0	CBRIG.CBG21810	CNIGO.Cni-Y32G9B.1	98.53	nondivergent	MY2147
N2.T10B5.3a	MY2147.g6396.t1	100.0	CBRIG.CBG21813	CNIGO.Cni-T10B5.3	97.99	nondivergent	MY2147
N2.T10B5.6	MY2147.g6397.t1	99.71	CBRIG.CBG21814	CNIGO.Cni-knl-3	90.64	nondivergent	MY2147
N2.T10B5.4a	MY2147.g6398.t1	100.0	CBRIG.CBG21816	CNIGO.Cni-T10B5.4	96.65	nondivergent	MY2147
N2.T10B5.5a	MY2147.g6399.t1	100.0	CBRIG.CBG21817	CNIGO.Cni-cct-7	99.25	nondivergent	MY2147
N2.Y32G9A.8a	MY2147.g6400.t1	100.0	CBRIG.CBG21818a	CNIGO.Cni-zig-11	97.47	nondivergent	MY2147
N2.Y32G9A.4	MY2147.g6406.t1	100.0	CBRIG.CBG06347	CNIGO.Cnig_chr_V.g18212	96.13	nondivergent	MY2147
N2.T06A1.4a	MY2147.g6416.t1	100.0	CBRIG.CBG24799	CNIGO.Cni-glb-25.1	99.39	nondivergent	MY2147
N2.T08B1.6	MY2147.g6421.t1	100.0	CBRIG.CBG12133	CNIGO.Cni-acs-3.1	98.62	nondivergent	MY2147
N2.T08B1.4b	MY2147.g6423.t1	100.0	CBRIG.CBG12141	CNIGO.Cni-T08B1.4	99.71	nondivergent	MY2147
N2.T08B1.1a	MY2147.g6424.t1	98.98	CBRIG.CBG12142b	CNIGO.Cni-T08B1.1	99.66	nondivergent	MY2147
N2.T08B1.2a	MY2147.g6425.t1	100.0	CBRIG.CBG12139a	CNIGO.Cni-tnt-4	99.43	nondivergent	MY2147
N2.F59A7.5d	MY2147.g6435.t1	93.94	CBRIG.CBG12144	CNIGO.Cni-F59A7.5	69.8	nondivergent	MY2147
N2.F59A7.3	MY2147.g6436.t1	98.69	CBRIG.CBG06298	CNIGO.Cni-srab-13	96.72	nondivergent	MY2147
N2.Y40B10A.8b	MY2147.g6446.t1	100.0	CBRIG.CBG12152	CNIGO.Cnig_chr_V.g18049	97.58	nondivergent	MY2147
N2.Y40B10A.1a	MY2147.g6447.t1	100.0	CBRIG.CBG12153a	CNIGO.Cni-lbp-9.1	99.27	nondivergent	MY2147
N2.Y40B10A.9a	MY2147.g6448.t1	100.0	CBRIG.CBG12154	CNIGO.Cni-Y40B10A.9	97.12	nondivergent	MY2147
N2.F36F12.1a	MY2147.g6455.t1	100.0	CBRIG.CBG12157	CNIGO.Cni-F36F12.1	98.27	nondivergent	MY2147
N2.F22F7.4a	MY2147.g6456.t1	100.0	CBRIG.CBG06300	CNIGO.Cnig_chr_V.g18172.1	98.19	nondivergent	MY2147
N2.F22F7.5a	MY2147.g6457.t1	100.0	CBRIG.CBG10059	CNIGO.Cni-ckb-4	96.1	nondivergent	MY2147
N2.F22F7.3	MY2147.g6458.t1	100.0	CBRIG.CBG06302	CNIGO.Cnig_chr_V.g18173.1	98.88	nondivergent	MY2147
N2.F22F7.7a	MY2147.g6463.t1	98.97	CBRIG.CBG17874	CNIGO.Cni-F22F7.7	94.62	nondivergent	MY2147
N2.Y5H2B.2a	MY2147.g6481.t1	99.76	CBRIG.CBG01259b	CNIGO.Cni-nhr-13.1	94.01	nondivergent	MY2147
N2.Y5H2B.5	MY2147.g6482.t1	100.0	CBRIG.CBG01258a	CNIGO.Cni-cyp-32B1.1	94.95	nondivergent	MY2147
N2.Y5H2B.6	MY2147.g6483.t1	100.0	CBRIG.CBG01257	CNIGO.Cnig_chr_V.g17818.1	95.95	nondivergent	MY2147
N2.F41B5.9	MY2147.g6502.t1	100.0	CBRIG.CBG01235	CNIGO.Cnig_chr_V.g17843	97.28	nondivergent	MY2147
N2.C29G2.6	MY2147.g6564.t1	100.0	CBRIG.CBG06620	CNIGO.Cni-C29G2.6	99.01	nondivergent	MY2147
N2.F53E10.4a	MY2147.g6566.t1	100.0	CBRIG.CBG06618	CNIGO.Cni-irg-3	98.2	nondivergent	MY2147
N2.F53E10.6	MY2147.g6568.t1	100.0	CBRIG.CBG06617	CNIGO.Cni-F53E10.6	98.95	nondivergent	MY2147
N2.F53E10.2g	MY2147.g6569.t1	99.58	CBRIG.CBG06616	CNIGO.Cni-acr-17	99.81	nondivergent	MY2147
N2.W02H5.2	MY2147.g6580.t1	100.0	CBRIG.CBG06638	CNIGO.Cni-W02H5.2.1	98.19	nondivergent	MY2147
N2.W02H5.8	MY2147.g6581.t1	100.0	CBRIG.CBG06637	CNIGO.Cni-W02H5.8.1	93.93	nondivergent	MY2147
N2.W02G9.5b	MY2147.g6582.t1	99.1	CBRIG.CBG06636b	CNIGO.Cni-angl-1.1	92.55	nondivergent	MY2147
N2.W02G9.1	MY2147.g6583.t1	100.0	CBRIG.CBG06639	CNIGO.Cni-ndx-2	97.66	nondivergent	MY2147
N2.W02G9.4a	MY2147.g6584.t1	100.0	CBRIG.CBG06640	CNIGO.Cni-W02G9.4	95.09	nondivergent	MY2147
N2.W02G9.3	MY2147.g6585.t1	100.0	CBRIG.CBG06641	CNIGO.Cni-W02G9.3	97.12	nondivergent	MY2147
N2.W02G9.2b	MY2147.g6587.t1	100.0	CBRIG.CBG06642	CNIGO.Cni-kel-8.1	96.75	nondivergent	MY2147
N2.Y45G12B.3a	MY2147.g6588.t1	100.0	CBRIG.CBG06643	CNIGO.Cni-Y45G12B.3	99.31	nondivergent	MY2147
N2.Y45G12B.2a	MY2147.g6589.t1	100.0	CBRIG.CBG06644	CNIGO.Cni-Y45G12B.2	98.11	nondivergent	MY2147
N2.Y45G12B.1	MY2147.g6590.t1	100.0	CBRIG.CBG06645	CNIGO.Cni-nuo-5	99.31	nondivergent	MY2147
N2.C24B9.3	MY2147.g6591.t1	99.75	CBRIG.CBG06646	CNIGO.Cni-C24B9.3.1	98.55	nondivergent	MY2147
N2.R05D8.10	MY2147.g6610.t1	100.0	CBRIG.CBG06322	CNIGO.Cnig_chr_V.g18186	94.58	nondivergent	MY2147
N2.F54E2.3g	MY2147.g6616.t1	100.0	CBRIG.CBG06318	CNIGO.Cni-ketn-1.1	99.4	nondivergent	MY2147
N2.T03D3.3	MY2147.g6623.t1	100.0	CBRIG.CBG10489	CNIGO.Cni-srw-2.1	96.86	nondivergent	MY2147
N2.F37B4.5	MY2147.g6632.t1	98.49	CBRIG.CBG25147	CNIGO.Cnig_chr_V.g17905.1	95.76	nondivergent	MY2147
N2.F37B4.7	MY2147.g6636.t1	100.0	CBRIG.CBG01160	CNIGO.Cnig_chr_V.g17913	96.93	nondivergent	MY2147
N2.F37B4.10a	MY2147.g6637.t1	100.0	CBRIG.CBG01159	CNIGO.Cni-F37B4.10	90.75	nondivergent	MY2147
N2.F37B4.12	MY2147.g6638.t1	100.0	CBRIG.CBG06469	CNIGO.Cnig_chr_V.g18358.1	94.17	nondivergent	MY2147
N2.F37B4.2	MY2147.g6639.t1	100.0	CBRIG.CBG06468	CNIGO.Cni-ifc-1.1	97.1	nondivergent	MY2147
N2.C31B8.7	MY2147.g6646.t1	100.0	CBRIG.CBG06460	CNIGO.Cnig_chr_V.g18347.1	93.61	nondivergent	MY2147
N2.C31B8.8	MY2147.g6647.t1	99.43	CBRIG.CBG06459b	CNIGO.Cnig_chr_V.g18346	99.12	nondivergent	MY2147
N2.C50H11.15	MY2147.g6697.t1	100.0	CBRIG.CBG18519	CNIGO.Cnig_chr_V.g16795	97.98	nondivergent	MY2147
N2.F02C9.4	MY2147.g6715.t1	99.5	CBRIG.CBG06279	CNIGO.Cni-irld-3	94.39	nondivergent	MY2147
N2.F02C9.1	MY2147.g6716.t1	100.0	CBRIG.CBG29843	CNIGO.Cni-F02C9.1	100.0	nondivergent	MY2147
N2.Y73C8B.4	MY2147.g6731.t1	100.0	CBRIG.CBG21862	CNIGO.Cni-lag-2.1	98.46	nondivergent	MY2147
N2.Y73C8B.3	MY2147.g6732.t1	100.0	CBRIG.CBG21859	CNIGO.Cnig_chr_V.g17128.1	95.05	nondivergent	MY2147
N2.Y73C8B.2	MY2147.g6733.t1	100.0	CBRIG.CBG21858	CNIGO.Cnig_chr_V.g17129	95.97	nondivergent	MY2147
N2.K08D9.3a	MY2147.g6737.t1	99.8	CBRIG.CBG21821	CNIGO.Cni-apx-1.1	95.15	nondivergent	MY2147
N2.T28A11.12	MY2147.g6743.t1	100.0	CBRIG.CBG22428	CNIGO.Cnig_chr_V.g17231.1	97.65	nondivergent	MY2147
N2.F27E11.3	MY2147.g6815.t1	100.0	CBRIG.CBG22418	CNIGO.Cni-cfz-2	97.7	nondivergent	MY2147
N2.C02A12.1	MY2147.g6818.t1	100.0	CBRIG.CBG22411	CNIGO.Cni-gst-33	97.65	nondivergent	MY2147
N2.C02A12.5	MY2147.g6825.t1	100.0	CBRIG.CBG06473	CNIGO.Cnig_chr_V.g18363	92.86	nondivergent	MY2147
N2.C07G3.10	MY2147.g6829.t1	100.0	CBRIG.CBG06286	CNIGO.Cni-C07G3.10	95.47	nondivergent	MY2147
N2.C07G3.9a	MY2147.g6830.t1	100.0	CBRIG.CBG06285	CNIGO.Cnig_chr_V.g18156	95.22	nondivergent	MY2147
N2.T24A6.20	MY2147.g6846.t1	100.0	CBRIG.CBG01303	CNIGO.Cnig_chr_V.g17762	97.41	nondivergent	MY2147
N2.T22F3.3a	MY2147.g6856.t1	100.0	CBRIG.CBG01313a	CNIGO.Cni-T22F3.3	99.55	nondivergent	MY2147
N2.T22F3.2a	MY2147.g6858.t1	100.0	CBRIG.CBG01315	CNIGO.Cni-T22F3.2	99.25	nondivergent	MY2147
N2.T22F3.12	MY2147.g6859.t1	100.0	CBRIG.CBG01318	CNIGO.Cni-T22F3.12	97.71	nondivergent	MY2147
N2.T22F3.11	MY2147.g6866.t1	100.0	CBRIG.CBG12165	CNIGO.Cnig_chr_V.g18073	99.34	nondivergent	MY2147
N2.F59B1.2	MY2147.g6872.t1	100.0	CBRIG.CBG06657	CNIGO.Cni-F59B1.2	98.09	nondivergent	MY2147
N2.W08A12.3a	MY2147.g6881.t1	100.0	CBRIG.CBG06662	CNIGO.Cni-W08A12.3	92.75	nondivergent	MY2147
N2.W08A12.1b	MY2147.g6882.t1	99.5	CBRIG.CBG06663b	CNIGO.Cni-unc-132.1	99.0	nondivergent	MY2147
N2.T27C4.4b	MY2147.g6883.t1	99.89	CBRIG.CBG06664b	CNIGO.Cni-lin-40	97.84	nondivergent	MY2147
N2.T27C4.1	MY2147.g6884.t1	100.0	CBRIG.CBG06665	CNIGO.Cni-T27C4.1.1	100.0	nondivergent	MY2147
N2.T27C4.2a	MY2147.g6887.t1	100.0	CBRIG.CBG06666	CNIGO.Cni-hpo-36.1	96.0	nondivergent	MY2147
N2.Y39H10A.3a	MY2147.g6888.t1	100.0	CBRIG.CBG06668	CNIGO.Cni-mtm-9.1	98.77	nondivergent	MY2147
N2.Y39H10A.6a	MY2147.g6889.t1	100.0	CBRIG.CBG06669	CNIGO.Cni-Y39H10A.6.1	95.41	nondivergent	MY2147
N2.R08F11.1a	MY2147.g6897.t1	99.88	CBRIG.CBG10433a	CNIGO.Cni-R08F11.1	98.54	nondivergent	MY2147
N2.R08F11.7	MY2147.g6898.t1	100.0	CBRIG.CBG10411	CNIGO.Cnig_chr_V.g17442	96.68	nondivergent	MY2147
N2.R08F11.4	MY2147.g6902.t1	100.0	CBRIG.CBG06551	CNIGO.Cnig_chr_V.g18415	95.18	nondivergent	MY2147
N2.H10D18.1	MY2147.g6908.t1	100.0	CBRIG.CBG01203	CNIGO.Cni-H10D18.1.1	98.32	nondivergent	MY2147
N2.H10D18.5a	MY2147.g6909.t1	94.3	CBRIG.CBG01202a	CNIGO.Cni-H10D18.5.1	93.77	nondivergent	MY2147
N2.F47C10.3a	MY2147.g6912.t1	98.02	CBRIG.CBG01198	CNIGO.Cnig_chr_V.g17887.1	93.83	nondivergent	MY2147
N2.F47C10.4	MY2147.g6915.t1	100.0	CBRIG.CBG06502	CNIGO.Cnig_chr_V.g18385	98.94	nondivergent	MY2147
N2.C17E7.5	MY2147.g6916.t1	99.44	CBRIG.CBG23760	CNIGO.Cnig_chr_V.g22107.1	92.22	nondivergent	MY2147
N2.C17E7.13	MY2147.g6920.t1	100.0	CBRIG.CBG06494	CNIGO.Cni-C17E7.13	87.17	nondivergent	MY2147
N2.C17E7.9b	MY2147.g6921.t1	100.0	CBRIG.CBG13832	CNIGO.Cni-C17E7.9.1	88.74	nondivergent	MY2147
N2.C17E7.3a	MY2147.g6924.t1	100.0	CBRIG.CBG06491	CNIGO.Cnig_chr_V.g18374.1	92.69	nondivergent	MY2147
N2.C17E7.1	MY2147.g6927.t1	100.0	CBRIG.CBG10462	CNIGO.Cni-nhr-156	96.42	nondivergent	MY2147
N2.K07C6.11a	MY2147.g6930.t1	100.0	CBRIG.CBG01283	CNIGO.Cnig_chr_V.g17785.1	93.94	nondivergent	MY2147
N2.T09H2.1	MY2147.g6943.t1	100.0	CBRIG.CBG01268	CNIGO.Cnig_chr_V.g17809	96.4	nondivergent	MY2147
N2.B0213.16	MY2147.g6950.t1	100.0	CBRIG.CBG01272	CNIGO.Cnig_chr_V.g17795	98.8	nondivergent	MY2147
N2.B0213.7	MY2147.g6952.t1	100.0	CBRIG.CBG01273	CNIGO.Cnig_chr_V.g17794.1	91.48	nondivergent	MY2147
N2.K09D9.1	MY2147.g6967.t1	100.0	CBRIG.CBG01397	CNIGO.Cni-K09D9.1	89.0	nondivergent	MY2147
N2.C49G7.11	MY2147.g6977.t1	100.0	CBRIG.CBG07015	CNIGO.Cnig_chr_II.g8279.1	92.75	nondivergent	MY2147
N2.F38H12.3a	MY2147.g6982.t1	100.0	CBRIG.CBG10365	CNIGO.Cni-nhr-181.1	99.02	nondivergent	MY2147
N2.Y45G5AL.1b	MY2147.g7002.t1	100.0	CBRIG.CBG01448	CNIGO.Cni-Y45G5AL.1.1	97.86	nondivergent	MY2147
N2.Y45G5AM.6a	MY2147.g7003.t1	100.0	CBRIG.CBG01446	CNIGO.Cni-Y45G5AM.6	97.43	nondivergent	MY2147
N2.Y45G5AM.5	MY2147.g7005.t1	100.0	CBRIG.CBG01443	CNIGO.Cnig_chr_V.g17561	91.6	nondivergent	MY2147
N2.Y45G5AM.7a	MY2147.g7008.t1	100.0	CBRIG.CBG01442	CNIGO.Cni-Y45G5AM.7	94.5	nondivergent	MY2147
N2.Y45G5AM.9a	MY2147.g7011.t1	99.74	CBRIG.CBG01438	CNIGO.Cni-Y45G5AM.9	93.66	nondivergent	MY2147
N2.Y45G5AM.1a	MY2147.g7012.t1	99.76	CBRIG.CBG01439	CNIGO.Cnig_chr_V.g17565.1	96.04	nondivergent	MY2147
N2.H43I07.2	MY2147.g7015.t1	100.0	CBRIG.CBG01436	CNIGO.Cnig_chr_V.g17567	98.09	nondivergent	MY2147
N2.H43I07.1b	MY2147.g7016.t1	99.35	CBRIG.CBG01435c	CNIGO.Cni-H43I07.1.1	93.18	nondivergent	MY2147
N2.E03D2.2a	MY2147.g7017.t1	100.0	CBRIG.CBG01431	CNIGO.Cni-nlp-9.1	93.65	nondivergent	MY2147
N2.E03D2.1	MY2147.g7019.t1	100.0	CBRIG.CBG01427	CNIGO.Cni-nlp-13	98.56	nondivergent	MY2147
N2.F47D2.4	MY2147.g7025.t1	100.0	CBRIG.CBG01414	CNIGO.Cnig_chr_V.g17589.1	92.4	nondivergent	MY2147
N2.F32D1.10	MY2147.g7052.t1	100.0	CBRIG.CBG21868	CNIGO.Cni-mcm-7	99.86	nondivergent	MY2147
