chr	start	stop
I	1619000	1620000
I	1620000	1621000
I	1621000	1622000
I	1622000	1623000
I	1623000	1624000
I	1624000	1625000
I	1750000	1751000
I	1751000	1752000
I	1752000	1753000
I	1753000	1754000
I	1754000	1755000
I	1755000	1756000
I	1756000	1757000
I	1757000	1758000
I	1758000	1759000
I	1759000	1760000
I	1760000	1761000
I	1761000	1762000
I	1762000	1763000
I	1763000	1764000
I	1764000	1765000
I	1765000	1766000
I	1766000	1767000
I	1767000	1768000
I	1768000	1769000
I	1769000	1770000
I	1770000	1771000
I	1771000	1772000
I	1864000	1865000
I	1865000	1866000
I	1866000	1867000
I	1867000	1868000
I	1868000	1869000
I	1869000	1870000
I	1870000	1871000
I	1871000	1872000
I	1872000	1873000
I	1896000	1897000
I	1897000	1898000
I	1898000	1899000
I	1899000	1900000
I	1900000	1901000
I	1901000	1902000
I	1902000	1903000
I	1903000	1904000
I	1904000	1905000
I	1905000	1906000
I	1906000	1907000
I	1907000	1908000
I	1908000	1909000
I	1909000	1910000
I	1910000	1911000
I	1911000	1912000
I	1918000	1919000
I	1919000	1920000
I	1920000	1921000
I	1921000	1922000
I	1922000	1923000
I	1923000	1924000
I	1924000	1925000
I	1925000	1926000
I	1926000	1927000
I	1927000	1928000
I	1928000	1929000
I	1929000	1930000
I	1930000	1931000
I	1931000	1932000
I	1932000	1933000
I	1933000	1934000
I	1934000	1935000
I	1935000	1936000
I	1936000	1937000
I	1937000	1938000
I	1949000	1950000
I	1950000	1951000
I	1951000	1952000
I	1952000	1953000
I	1953000	1954000
I	1954000	1955000
I	1955000	1956000
I	1956000	1957000
I	1957000	1958000
I	1958000	1959000
I	1959000	1960000
I	1960000	1961000
I	1961000	1962000
I	1962000	1963000
I	1963000	1964000
I	1964000	1965000
I	1965000	1966000
I	1966000	1967000
I	2046000	2047000
I	2047000	2048000
I	2048000	2049000
I	2049000	2050000
I	2050000	2051000
I	2051000	2052000
I	2052000	2053000
I	2053000	2054000
I	2054000	2055000
I	2157000	2158000
I	2158000	2159000
I	2159000	2160000
I	2160000	2161000
I	2161000	2162000
I	2162000	2163000
I	2163000	2164000
I	2164000	2165000
I	2165000	2166000
I	2166000	2167000
I	2167000	2168000
I	2168000	2169000
I	2169000	2170000
I	2328000	2329000
I	2329000	2330000
I	2330000	2331000
I	2331000	2332000
I	2332000	2333000
I	2333000	2334000
I	2334000	2335000
I	2335000	2336000
I	2336000	2337000
I	2337000	2338000
I	2338000	2339000
I	2339000	2340000
I	2340000	2341000
I	2341000	2342000
I	2342000	2343000
I	2343000	2344000
I	2344000	2345000
I	2345000	2346000
I	2346000	2347000
I	2347000	2348000
I	2348000	2349000
I	2349000	2350000
I	2350000	2351000
I	2351000	2352000
I	2352000	2353000
I	2353000	2354000
I	2354000	2355000
I	2355000	2356000
I	2356000	2357000
I	2357000	2358000
I	2358000	2359000
I	2359000	2360000
I	2360000	2361000
I	2361000	2362000
I	2468000	2469000
I	2469000	2470000
I	2470000	2471000
I	2471000	2472000
I	2472000	2473000
I	2473000	2474000
I	2474000	2475000
I	2475000	2476000
I	2476000	2477000
I	2477000	2478000
I	2478000	2479000
I	2479000	2480000
I	2480000	2481000
I	2481000	2482000
I	2482000	2483000
I	2483000	2484000
I	2484000	2485000
I	3019000	3020000
I	3020000	3021000
I	3021000	3022000
I	3022000	3023000
I	3023000	3024000
I	3024000	3025000
I	3025000	3026000
I	3026000	3027000
I	3027000	3028000
I	3060000	3061000
I	3061000	3062000
I	3062000	3063000
I	3063000	3064000
I	3064000	3065000
I	3065000	3066000
I	3066000	3067000
I	3067000	3068000
I	3068000	3069000
I	3069000	3070000
I	3070000	3071000
I	3071000	3072000
I	3072000	3073000
I	3183000	3184000
I	3184000	3185000
I	3185000	3186000
I	3186000	3187000
I	3187000	3188000
I	3188000	3189000
I	3189000	3190000
I	3190000	3191000
I	3191000	3192000
I	3192000	3193000
I	3193000	3194000
I	3194000	3195000
I	3230000	3231000
I	3231000	3232000
I	3232000	3233000
I	3233000	3234000
I	3234000	3235000
I	3235000	3236000
I	3236000	3237000
I	3237000	3238000
I	3238000	3239000
I	3239000	3240000
I	3240000	3241000
I	10985000	10986000
I	10986000	10987000
I	10987000	10988000
I	10988000	10989000
I	10989000	10990000
I	10990000	10991000
I	10991000	10992000
I	10992000	10993000
I	10993000	10994000
I	11433000	11434000
I	11434000	11435000
I	11435000	11436000
I	11436000	11437000
I	11437000	11438000
I	11438000	11439000
I	11439000	11440000
I	11440000	11441000
I	11441000	11442000
I	11442000	11443000
I	11443000	11444000
I	11444000	11445000
I	11445000	11446000
I	11446000	11447000
I	11447000	11448000
I	11448000	11449000
I	11449000	11450000
I	11915000	11916000
I	11916000	11917000
I	11917000	11918000
I	11918000	11919000
I	11919000	11920000
I	11920000	11921000
I	11921000	11922000
I	11922000	11923000
I	11923000	11924000
I	11924000	11925000
I	12071000	12072000
I	12072000	12073000
I	12073000	12074000
I	12074000	12075000
I	12075000	12076000
I	12076000	12077000
I	12077000	12078000
I	12078000	12079000
I	12079000	12080000
I	12080000	12081000
I	12081000	12082000
I	12082000	12083000
I	12083000	12084000
I	12084000	12085000
I	12085000	12086000
I	12086000	12087000
I	12089000	12090000
I	12090000	12091000
I	12091000	12092000
I	12092000	12093000
I	12093000	12094000
I	12094000	12095000
I	12095000	12096000
I	12096000	12097000
I	12097000	12098000
I	12098000	12099000
I	12099000	12100000
I	12100000	12101000
I	12101000	12102000
I	12102000	12103000
I	12103000	12104000
I	12104000	12105000
I	12105000	12106000
I	12106000	12107000
I	12107000	12108000
I	12108000	12109000
I	12109000	12110000
I	12110000	12111000
I	12111000	12112000
I	12112000	12113000
I	12113000	12114000
I	12432000	12433000
I	12433000	12434000
I	12434000	12435000
I	12435000	12436000
I	12436000	12437000
I	12437000	12438000
I	12438000	12439000
I	12439000	12440000
I	12440000	12441000
I	12441000	12442000
I	12442000	12443000
I	12447000	12448000
I	12448000	12449000
I	12449000	12450000
I	12450000	12451000
I	12451000	12452000
I	12452000	12453000
I	12453000	12454000
I	12454000	12455000
I	12455000	12456000
I	12458000	12459000
I	12459000	12460000
I	12623000	12624000
I	12624000	12625000
I	12625000	12626000
I	12626000	12627000
I	12627000	12628000
I	12628000	12629000
I	12629000	12630000
I	12630000	12631000
I	12631000	12632000
I	12632000	12633000
I	12633000	12634000
I	12634000	12635000
I	12635000	12636000
I	12636000	12637000
I	12637000	12638000
I	12638000	12639000
I	12639000	12640000
I	12640000	12641000
I	12641000	12642000
I	12642000	12643000
I	12643000	12644000
I	12644000	12645000
I	12754000	12755000
I	12755000	12756000
I	12756000	12757000
I	12757000	12758000
I	12758000	12759000
I	12759000	12760000
I	12760000	12761000
I	12761000	12762000
I	12762000	12763000
I	13053000	13054000
I	13054000	13055000
I	13055000	13056000
I	13056000	13057000
I	13057000	13058000
I	13058000	13059000
I	13059000	13060000
I	13060000	13061000
I	13061000	13062000
I	13062000	13063000
I	13063000	13064000
I	13064000	13065000
I	13065000	13066000
I	13066000	13067000
I	13067000	13068000
I	13068000	13069000
I	13069000	13070000
I	13070000	13071000
I	13071000	13072000
I	13072000	13073000
I	13073000	13074000
I	13074000	13075000
I	13075000	13076000
I	13076000	13077000
I	13077000	13078000
I	13078000	13079000
I	13079000	13080000
I	13080000	13081000
I	13081000	13082000
I	13082000	13083000
I	13083000	13084000
I	13084000	13085000
I	13085000	13086000
I	13086000	13087000
I	13087000	13088000
I	13088000	13089000
I	13089000	13090000
I	13090000	13091000
I	13091000	13092000
I	13092000	13093000
I	13093000	13094000
I	13094000	13095000
I	13095000	13096000
I	13096000	13097000
I	13097000	13098000
I	13098000	13099000
I	13099000	13100000
I	13100000	13101000
I	13101000	13102000
I	13102000	13103000
I	13103000	13104000
I	13104000	13105000
I	13105000	13106000
I	13106000	13107000
I	13107000	13108000
I	13108000	13109000
I	13109000	13110000
I	13110000	13111000
I	13111000	13112000
I	13112000	13113000
I	13113000	13114000
I	13114000	13115000
I	13115000	13116000
I	13116000	13117000
I	13117000	13118000
I	13118000	13119000
I	13119000	13120000
I	13120000	13121000
I	13121000	13122000
I	13122000	13123000
I	13123000	13124000
I	13124000	13125000
I	13125000	13126000
I	13126000	13127000
I	13127000	13128000
I	13128000	13129000
I	13129000	13130000
I	13130000	13131000
I	13131000	13132000
I	13132000	13133000
I	13133000	13134000
I	13134000	13135000
I	13135000	13136000
I	13136000	13137000
I	13137000	13138000
I	13138000	13139000
I	13139000	13140000
I	13140000	13141000
I	13141000	13142000
I	13142000	13143000
I	13143000	13144000
I	13144000	13145000
I	13145000	13146000
I	13146000	13147000
I	13147000	13148000
I	13148000	13149000
I	13149000	13150000
I	13150000	13151000
I	13151000	13152000
I	13152000	13153000
I	13153000	13154000
I	13154000	13155000
I	13155000	13156000
I	13156000	13157000
I	13157000	13158000
I	13158000	13159000
I	13159000	13160000
I	13160000	13161000
I	13357000	13358000
I	13358000	13359000
I	13359000	13360000
I	13360000	13361000
I	13361000	13362000
I	13362000	13363000
I	13363000	13364000
I	13364000	13365000
I	13365000	13366000
I	13366000	13367000
I	13367000	13368000
I	13377000	13378000
I	13378000	13379000
I	13379000	13380000
I	13380000	13381000
I	13381000	13382000
I	13382000	13383000
I	13383000	13384000
I	13384000	13385000
I	13385000	13386000
I	14410000	14411000
I	14411000	14412000
I	14412000	14413000
I	14413000	14414000
I	14414000	14415000
I	14415000	14416000
I	14416000	14417000
I	14417000	14418000
I	14418000	14419000
I	14419000	14420000
I	14420000	14421000
I	14491000	14492000
I	14507000	14508000
I	14508000	14509000
I	14509000	14510000
I	14510000	14511000
I	14511000	14512000
I	14512000	14513000
I	14513000	14514000
I	14514000	14515000
I	14515000	14516000
I	14516000	14517000
I	14517000	14518000
II	290000	291000
II	291000	292000
II	292000	293000
II	293000	294000
II	294000	295000
II	295000	296000
II	296000	297000
II	297000	298000
II	298000	299000
II	310000	311000
II	311000	312000
II	312000	313000
II	313000	314000
II	314000	315000
II	315000	316000
II	316000	317000
II	317000	318000
II	318000	319000
II	319000	320000
II	320000	321000
II	321000	322000
II	322000	323000
II	323000	324000
II	324000	325000
II	325000	326000
II	456000	457000
II	464000	465000
II	465000	466000
II	466000	467000
II	467000	468000
II	468000	469000
II	469000	470000
II	470000	471000
II	471000	472000
II	472000	473000
II	673000	674000
II	876000	877000
II	877000	878000
II	878000	879000
II	879000	880000
II	880000	881000
II	881000	882000
II	882000	883000
II	883000	884000
II	884000	885000
II	885000	886000
II	886000	887000
II	887000	888000
II	888000	889000
II	889000	890000
II	890000	891000
II	891000	892000
II	892000	893000
II	893000	894000
II	894000	895000
II	895000	896000
II	896000	897000
II	897000	898000
II	898000	899000
II	899000	900000
II	900000	901000
II	901000	902000
II	902000	903000
II	903000	904000
II	904000	905000
II	905000	906000
II	906000	907000
II	907000	908000
II	908000	909000
II	909000	910000
II	910000	911000
II	911000	912000
II	912000	913000
II	913000	914000
II	914000	915000
II	915000	916000
II	916000	917000
II	917000	918000
II	918000	919000
II	919000	920000
II	920000	921000
II	921000	922000
II	922000	923000
II	923000	924000
II	924000	925000
II	925000	926000
II	926000	927000
II	927000	928000
II	928000	929000
II	929000	930000
II	930000	931000
II	931000	932000
II	932000	933000
II	933000	934000
II	959000	960000
II	960000	961000
II	961000	962000
II	962000	963000
II	963000	964000
II	964000	965000
II	965000	966000
II	966000	967000
II	967000	968000
II	968000	969000
II	969000	970000
II	970000	971000
II	971000	972000
II	972000	973000
II	973000	974000
II	974000	975000
II	1001000	1002000
II	1002000	1003000
II	1003000	1004000
II	1004000	1005000
II	1005000	1006000
II	1006000	1007000
II	1007000	1008000
II	1008000	1009000
II	1009000	1010000
II	1010000	1011000
II	1011000	1012000
II	1012000	1013000
II	1013000	1014000
II	1014000	1015000
II	1015000	1016000
II	1016000	1017000
II	1017000	1018000
II	1018000	1019000
II	1019000	1020000
II	1020000	1021000
II	1021000	1022000
II	1022000	1023000
II	1056000	1057000
II	1057000	1058000
II	1058000	1059000
II	1059000	1060000
II	1060000	1061000
II	1061000	1062000
II	1062000	1063000
II	1063000	1064000
II	1064000	1065000
II	1065000	1066000
II	1066000	1067000
II	1067000	1068000
II	1068000	1069000
II	1069000	1070000
II	1070000	1071000
II	1071000	1072000
II	1072000	1073000
II	1073000	1074000
II	1256000	1257000
II	1257000	1258000
II	1258000	1259000
II	1259000	1260000
II	1260000	1261000
II	1261000	1262000
II	1262000	1263000
II	1263000	1264000
II	1264000	1265000
II	1265000	1266000
II	1266000	1267000
II	1267000	1268000
II	1268000	1269000
II	1269000	1270000
II	1270000	1271000
II	1271000	1272000
II	1272000	1273000
II	1273000	1274000
II	1274000	1275000
II	1275000	1276000
II	1276000	1277000
II	1277000	1278000
II	1278000	1279000
II	1279000	1280000
II	1280000	1281000
II	1281000	1282000
II	1282000	1283000
II	1283000	1284000
II	1284000	1285000
II	1285000	1286000
II	1286000	1287000
II	1287000	1288000
II	1288000	1289000
II	1289000	1290000
II	1290000	1291000
II	1291000	1292000
II	1292000	1293000
II	1293000	1294000
II	1294000	1295000
II	1295000	1296000
II	1296000	1297000
II	1297000	1298000
II	1298000	1299000
II	1299000	1300000
II	1300000	1301000
II	1301000	1302000
II	1302000	1303000
II	1303000	1304000
II	1304000	1305000
II	1305000	1306000
II	1306000	1307000
II	1307000	1308000
II	1308000	1309000
II	1309000	1310000
II	1353000	1354000
II	1354000	1355000
II	1355000	1356000
II	1356000	1357000
II	1357000	1358000
II	1358000	1359000
II	1359000	1360000
II	1360000	1361000
II	1361000	1362000
II	1526000	1527000
II	1527000	1528000
II	1528000	1529000
II	1529000	1530000
II	1530000	1531000
II	1531000	1532000
II	1532000	1533000
II	1533000	1534000
II	1534000	1535000
II	1535000	1536000
II	1536000	1537000
II	1537000	1538000
II	1538000	1539000
II	1539000	1540000
II	1540000	1541000
II	1541000	1542000
II	1542000	1543000
II	1543000	1544000
II	1544000	1545000
II	1545000	1546000
II	1546000	1547000
II	1547000	1548000
II	1548000	1549000
II	1549000	1550000
II	1550000	1551000
II	1551000	1552000
II	1552000	1553000
II	1553000	1554000
II	1554000	1555000
II	1555000	1556000
II	1556000	1557000
II	1557000	1558000
II	1558000	1559000
II	1559000	1560000
II	1560000	1561000
II	1561000	1562000
II	1562000	1563000
II	1563000	1564000
II	1564000	1565000
II	1565000	1566000
II	1566000	1567000
II	1567000	1568000
II	1568000	1569000
II	1569000	1570000
II	1570000	1571000
II	1571000	1572000
II	1572000	1573000
II	1573000	1574000
II	1574000	1575000
II	1575000	1576000
II	1576000	1577000
II	1577000	1578000
II	1578000	1579000
II	1579000	1580000
II	1580000	1581000
II	1581000	1582000
II	1582000	1583000
II	1583000	1584000
II	1584000	1585000
II	1585000	1586000
II	1586000	1587000
II	1587000	1588000
II	1588000	1589000
II	1589000	1590000
II	1590000	1591000
II	1591000	1592000
II	1592000	1593000
II	1593000	1594000
II	1594000	1595000
II	1595000	1596000
II	1596000	1597000
II	1597000	1598000
II	1598000	1599000
II	1599000	1600000
II	1600000	1601000
II	1601000	1602000
II	1602000	1603000
II	1603000	1604000
II	1604000	1605000
II	1605000	1606000
II	1606000	1607000
II	1607000	1608000
II	1608000	1609000
II	1609000	1610000
II	1610000	1611000
II	1611000	1612000
II	1612000	1613000
II	1613000	1614000
II	1614000	1615000
II	1615000	1616000
II	1616000	1617000
II	1617000	1618000
II	1618000	1619000
II	1619000	1620000
II	1620000	1621000
II	1621000	1622000
II	1622000	1623000
II	1623000	1624000
II	1624000	1625000
II	1625000	1626000
II	1626000	1627000
II	1627000	1628000
II	1628000	1629000
II	1629000	1630000
II	1630000	1631000
II	1631000	1632000
II	1632000	1633000
II	1633000	1634000
II	1634000	1635000
II	1635000	1636000
II	1636000	1637000
II	1637000	1638000
II	1638000	1639000
II	1639000	1640000
II	1641000	1642000
II	1642000	1643000
II	1643000	1644000
II	1644000	1645000
II	1645000	1646000
II	1646000	1647000
II	1647000	1648000
II	1648000	1649000
II	1649000	1650000
II	1650000	1651000
II	1651000	1652000
II	1652000	1653000
II	1653000	1654000
II	1654000	1655000
II	1655000	1656000
II	1656000	1657000
II	1657000	1658000
II	1658000	1659000
II	1659000	1660000
II	1660000	1661000
II	1661000	1662000
II	1662000	1663000
II	1663000	1664000
II	1664000	1665000
II	1745000	1746000
II	1746000	1747000
II	1747000	1748000
II	1748000	1749000
II	1749000	1750000
II	1750000	1751000
II	1751000	1752000
II	1752000	1753000
II	1753000	1754000
II	1754000	1755000
II	1755000	1756000
II	1756000	1757000
II	1757000	1758000
II	1758000	1759000
II	1759000	1760000
II	1760000	1761000
II	1761000	1762000
II	1762000	1763000
II	1763000	1764000
II	1764000	1765000
II	1765000	1766000
II	1766000	1767000
II	1767000	1768000
II	1768000	1769000
II	1769000	1770000
II	1770000	1771000
II	1771000	1772000
II	1772000	1773000
II	1773000	1774000
II	1774000	1775000
II	1775000	1776000
II	1776000	1777000
II	1777000	1778000
II	1778000	1779000
II	1779000	1780000
II	1780000	1781000
II	1781000	1782000
II	1782000	1783000
II	1783000	1784000
II	1784000	1785000
II	1785000	1786000
II	1786000	1787000
II	1787000	1788000
II	1788000	1789000
II	1789000	1790000
II	1790000	1791000
II	1791000	1792000
II	1792000	1793000
II	1793000	1794000
II	1794000	1795000
II	1795000	1796000
II	1796000	1797000
II	1797000	1798000
II	1798000	1799000
II	1799000	1800000
II	1800000	1801000
II	1801000	1802000
II	1802000	1803000
II	1803000	1804000
II	1804000	1805000
II	1805000	1806000
II	1806000	1807000
II	1807000	1808000
II	1808000	1809000
II	1809000	1810000
II	1810000	1811000
II	1811000	1812000
II	1812000	1813000
II	1813000	1814000
II	1814000	1815000
II	1815000	1816000
II	1816000	1817000
II	1817000	1818000
II	1818000	1819000
II	1819000	1820000
II	1820000	1821000
II	1821000	1822000
II	1822000	1823000
II	1823000	1824000
II	1824000	1825000
II	1825000	1826000
II	1826000	1827000
II	1827000	1828000
II	1828000	1829000
II	1829000	1830000
II	1830000	1831000
II	1831000	1832000
II	1832000	1833000
II	1833000	1834000
II	1834000	1835000
II	1835000	1836000
II	1836000	1837000
II	1837000	1838000
II	1838000	1839000
II	1839000	1840000
II	1840000	1841000
II	1841000	1842000
II	1842000	1843000
II	1843000	1844000
II	1844000	1845000
II	1845000	1846000
II	1846000	1847000
II	1847000	1848000
II	1848000	1849000
II	1849000	1850000
II	1850000	1851000
II	1851000	1852000
II	1852000	1853000
II	1853000	1854000
II	1854000	1855000
II	1855000	1856000
II	1856000	1857000
II	1857000	1858000
II	1858000	1859000
II	1859000	1860000
II	1860000	1861000
II	1861000	1862000
II	1862000	1863000
II	1863000	1864000
II	1864000	1865000
II	1865000	1866000
II	1866000	1867000
II	1867000	1868000
II	1868000	1869000
II	1869000	1870000
II	1870000	1871000
II	1871000	1872000
II	1872000	1873000
II	1873000	1874000
II	1874000	1875000
II	1875000	1876000
II	1876000	1877000
II	1877000	1878000
II	1878000	1879000
II	1879000	1880000
II	1880000	1881000
II	1881000	1882000
II	1882000	1883000
II	1883000	1884000
II	1884000	1885000
II	1885000	1886000
II	1886000	1887000
II	1887000	1888000
II	1888000	1889000
II	1889000	1890000
II	1890000	1891000
II	1891000	1892000
II	1892000	1893000
II	1893000	1894000
II	1894000	1895000
II	1895000	1896000
II	1896000	1897000
II	1897000	1898000
II	1898000	1899000
II	1899000	1900000
II	1900000	1901000
II	1901000	1902000
II	1902000	1903000
II	1903000	1904000
II	1904000	1905000
II	1905000	1906000
II	1906000	1907000
II	1907000	1908000
II	1908000	1909000
II	1909000	1910000
II	1910000	1911000
II	1911000	1912000
II	1912000	1913000
II	1913000	1914000
II	1914000	1915000
II	1915000	1916000
II	1916000	1917000
II	1917000	1918000
II	1918000	1919000
II	1919000	1920000
II	1920000	1921000
II	1921000	1922000
II	1922000	1923000
II	1923000	1924000
II	1924000	1925000
II	1925000	1926000
II	1926000	1927000
II	1927000	1928000
II	1928000	1929000
II	1929000	1930000
II	1930000	1931000
II	1931000	1932000
II	1932000	1933000
II	1933000	1934000
II	1934000	1935000
II	1935000	1936000
II	1936000	1937000
II	1937000	1938000
II	1938000	1939000
II	1939000	1940000
II	1940000	1941000
II	1941000	1942000
II	1942000	1943000
II	1943000	1944000
II	1944000	1945000
II	1945000	1946000
II	1946000	1947000
II	1947000	1948000
II	1948000	1949000
II	1949000	1950000
II	1950000	1951000
II	1951000	1952000
II	1952000	1953000
II	1953000	1954000
II	1954000	1955000
II	1955000	1956000
II	1956000	1957000
II	1957000	1958000
II	1958000	1959000
II	1959000	1960000
II	1960000	1961000
II	1987000	1988000
II	1988000	1989000
II	1989000	1990000
II	1990000	1991000
II	1991000	1992000
II	1992000	1993000
II	1993000	1994000
II	1994000	1995000
II	1995000	1996000
II	1996000	1997000
II	2011000	2012000
II	2012000	2013000
II	2013000	2014000
II	2014000	2015000
II	2015000	2016000
II	2016000	2017000
II	2017000	2018000
II	2018000	2019000
II	2019000	2020000
II	2020000	2021000
II	2021000	2022000
II	2022000	2023000
II	2023000	2024000
II	2024000	2025000
II	2025000	2026000
II	2026000	2027000
II	2027000	2028000
II	2028000	2029000
II	2029000	2030000
II	2030000	2031000
II	2031000	2032000
II	2032000	2033000
II	2033000	2034000
II	2034000	2035000
II	2035000	2036000
II	2036000	2037000
II	2037000	2038000
II	2038000	2039000
II	2039000	2040000
II	2040000	2041000
II	2041000	2042000
II	2042000	2043000
II	2043000	2044000
II	2044000	2045000
II	2045000	2046000
II	2046000	2047000
II	2047000	2048000
II	2048000	2049000
II	2049000	2050000
II	2050000	2051000
II	2051000	2052000
II	2052000	2053000
II	2053000	2054000
II	2054000	2055000
II	2055000	2056000
II	2056000	2057000
II	2057000	2058000
II	2058000	2059000
II	2059000	2060000
II	2060000	2061000
II	2061000	2062000
II	2062000	2063000
II	2063000	2064000
II	2064000	2065000
II	2065000	2066000
II	2066000	2067000
II	2067000	2068000
II	2068000	2069000
II	2069000	2070000
II	2070000	2071000
II	2071000	2072000
II	2072000	2073000
II	2073000	2074000
II	2074000	2075000
II	2075000	2076000
II	2076000	2077000
II	2077000	2078000
II	2078000	2079000
II	2079000	2080000
II	2080000	2081000
II	2081000	2082000
II	2082000	2083000
II	2083000	2084000
II	2084000	2085000
II	2085000	2086000
II	2086000	2087000
II	2087000	2088000
II	2088000	2089000
II	2089000	2090000
II	2090000	2091000
II	2091000	2092000
II	2092000	2093000
II	2093000	2094000
II	2094000	2095000
II	2095000	2096000
II	2096000	2097000
II	2097000	2098000
II	2098000	2099000
II	2099000	2100000
II	2100000	2101000
II	2101000	2102000
II	2102000	2103000
II	2103000	2104000
II	2104000	2105000
II	2105000	2106000
II	2106000	2107000
II	2107000	2108000
II	2108000	2109000
II	2109000	2110000
II	2110000	2111000
II	2111000	2112000
II	2112000	2113000
II	2113000	2114000
II	2114000	2115000
II	2115000	2116000
II	2116000	2117000
II	2117000	2118000
II	2118000	2119000
II	2119000	2120000
II	2120000	2121000
II	2121000	2122000
II	2122000	2123000
II	2123000	2124000
II	2124000	2125000
II	2125000	2126000
II	2126000	2127000
II	2127000	2128000
II	2128000	2129000
II	2129000	2130000
II	2130000	2131000
II	2131000	2132000
II	2132000	2133000
II	2133000	2134000
II	2134000	2135000
II	2135000	2136000
II	2136000	2137000
II	2137000	2138000
II	2138000	2139000
II	2139000	2140000
II	2140000	2141000
II	2141000	2142000
II	2142000	2143000
II	2143000	2144000
II	2144000	2145000
II	2145000	2146000
II	2146000	2147000
II	2147000	2148000
II	2148000	2149000
II	2149000	2150000
II	2150000	2151000
II	2151000	2152000
II	2152000	2153000
II	2153000	2154000
II	2154000	2155000
II	2155000	2156000
II	2156000	2157000
II	2157000	2158000
II	2158000	2159000
II	2159000	2160000
II	2160000	2161000
II	2161000	2162000
II	2162000	2163000
II	2163000	2164000
II	2164000	2165000
II	2165000	2166000
II	2166000	2167000
II	2167000	2168000
II	2168000	2169000
II	2169000	2170000
II	2170000	2171000
II	2171000	2172000
II	2172000	2173000
II	2173000	2174000
II	2174000	2175000
II	2175000	2176000
II	2176000	2177000
II	2177000	2178000
II	2178000	2179000
II	2179000	2180000
II	2180000	2181000
II	2181000	2182000
II	2182000	2183000
II	2183000	2184000
II	2184000	2185000
II	2185000	2186000
II	2186000	2187000
II	2224000	2225000
II	2225000	2226000
